num,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,hocv1,hocv2,hocv3,hocv4,hocv5,hocv6,hocv7,hocv8,block1,block2,ks,density1,density2,CSR,module,Ts
11,1,3,1597,1780,3921,4139,0.00,59,1.168516383311,1.169133676212026,0.847457627118644,0.8983050847457628,0.9322033898305084,0.9322033898305084,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9830508474576272,1597_1602_1603_1605_1606_1609_1613_1615_1616_1618_1627_1630_1633_1634_1635_1638_1640_1641_1642_1646_1647_1649_1656_1657_1658_1665_1666_1667_1669_1671_1672_1674_1675_1676_1683_1686_1687_1693_1694_1695_1701_1713_1729_1732_1734_1737_1741_1744_1745_1746_1751_1752_1753_1757_1766_1773_1775_1776_1780,3921_3932_3933_3936_3937_3939_3943_3944_3945_3949_3953_3957_3960_3969_3971_3981_3982_3985_3987_3988_3989_3990_3998_3999_4000_4004_4006_4008_4012_4014_4016_4018_4019_4021_4025_4027_4033_4035_4038_4039_4044_4045_4059_4060_4066_4068_4072_4077_4079_4080_4083_4088_4092_4101_4119_4128_4130_4131_4139,0.751474784849502_1.25982531350384_1.52991861365311_0.387814987419651_1.52213423192663_0.82584127520515_1.14668364661052_0.999114046467201_0.983494703685121_1.15989053423008_1.28078411637883_1.50417167520688_1.40831555198445_0.748625916375597_1.42138746285491_1.18454355669281_1.32160854261028_1.33127610517564_1.22535916121914_1.32505482619979_1.42880980146777_0.489867705470726_0.990570239805614_1.53067470783575_2.32395938416417_0.708346206630639_1.89850591567328_0.449042404423474_1.07921171493966_0.57469942197034_0.997760503427181_1.75793107054879_0.878992841138605_-2.0_1.9556955451196_0.888614612901993_2.09495961680311_-2.0_1.53006336903593_0.366621090654336_1.02749422955507_0.488810928297027_1.14997195708156_0.588024310422323_1.46016761773035_0.506188843900105_1.13136056282591_1.56609349818999_1.46384203122689_0.843902588096178_1.37690574059125_0.709633387115551_1.92688830659157_1.168516383311_1.33259287633322_1.38700136870029_1.29099889642793_1.10289157269604_0.857689240733129,0.32065217391304346,0.2694063926940639,2,4,0
12,1,3,1590,1488,4010,4137,0.00,17,1.31492307111128,1.2728394221818915,0.6875,0.75,0.875,0.9375,1.0,1.0,1.0,1.0,1590_1588_1585_1581_1580_1578_1577_1573_1563_1562_1559_1558_1554_1552_1547_1537_1488,4010_4020_4026_4040_4043_4046_4049_4058_4084_4086_4088_4090_4096_4102_4123_4136_4137,1.21323498651716_1.48630671775553_1.37838793232124_1.96850144412236_1.36870876366028_0.923292100203923_1.22485549522265_1.62893007701395_0.725144796309768_1.31492307111128_1.34599667166452_0.809170004909366_1.09377311858349_0.945980910753988_1.01052303108887_1.53195358825311_1.66858746760067,0.1650485436893204,0.1328125,2,4,0
13,1,3,1268,1354,3779,3984,0.00,12,1.21858471013382,1.329347851112673,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1268_1304_1307_1308_1315_1320_1324_1327_1343_1348_1351_1354,3779_3799_3803_3809_3811_3825_3835_3871_3912_3929_3960_3984,3.18717057918867_1.2967476566704_0.781609257750254_0.743642373082249_1.01536332933149_2.05329331815995_1.56428095077504_0.8110649160958_-2.0_0.583183433217062_1.36788583783467_1.21858471013382,0.13793103448275862,0.05825242718446602,2,4,0
14,1,3,1047,1228,3591,3725,0.00,10,1.120039398334695,1.0999145228478837,0.2,0.4,0.5,0.6,0.9,0.9,0.9,0.9,1047_1097_1112_1115_1116_1123_1147_1172_1216_1228,3591_3598_3643_3644_3646_3648_3651_3664_3707_3725,1.10508695547915_0.498236837925692_1.7584119690698_1.13499184119024_0.649500058392514_0.554946296324466_1.94115466471933_0.896788668974417_1.1698392820297_1.29018865437353,0.054945054945054944,0.07407407407407407,2,4,0
15,1,3,1287,1198,3772,3796,0.00,5,1.3787408765551166,1.5647647211258215,0.5,0.5,0.75,0.75,1.0,1.0,1.0,1.0,1287_1268_1248_1238_1198,3772_3779_3794_3795_3796,1.96319481821023_3.18717057918867_0.314406552204383_0.794286934900003_-2.0,0.05555555555555555,0.2,2,4,0
16,1,9,841,1151,1383,1549,0.00,72,1.14546759322895,1.2300365153993877,0.3888888888888889,0.8611111111111112,0.9027777777777778,0.9583333333333334,0.9722222222222222,0.9861111111111112,0.9861111111111112,1.0,841_843_844_847_850_852_854_857_858_861_864_866_868_870_871_875_876_882_884_891_893_899_901_903_911_913_923_926_938_944_946_950_951_958_959_960_963_964_965_966_967_973_976_985_988_989_991_997_1002_1011_1017_1029_1032_1034_1035_1036_1038_1041_1046_1047_1048_1049_1052_1058_1063_1066_1070_1080_1082_1097_1116_1151,1383_1385_1392_1393_1399_1403_1405_1406_1407_1408_1410_1412_1414_1417_1418_1420_1421_1426_1428_1430_1432_1433_1434_1435_1439_1440_1445_1459_1461_1464_1465_1467_1472_1478_1479_1480_1481_1482_1483_1485_1487_1488_1489_1493_1494_1496_1497_1499_1507_1509_1510_1511_1514_1516_1517_1518_1520_1522_1526_1527_1529_1530_1531_1532_1534_1537_1538_1539_1540_1542_1546_1549,1.52642304003596_0.840833473669121_1.24830903429848_1.29678700569045_1.67045231682571_1.25787178064673_1.24145102623129_2.50327964177249_2.93615705580791_1.14200267238967_1.13884960067128_0.859246452959803_1.4977731718321_1.14546759322895_0.862429187291746_1.16616291757572_0.500922502193294_0.684030206931147_1.0419489526172_0.678822944101029_1.44337042855305_1.62703962632735_2.80035955960183_0.898344456568306_1.76868610233843_1.29135066046587_1.74813981775615_0.574290174746687_0.797466395878276_1.3140143554339_0.644268832730097_1.33817906392853_-2.0_0.787386721928381_-2.0_0.888857262999113_1.01921038802414_1.24754181663347_2.1252802641435_1.1196597921575_0.575986939695347_1.07977154905442_0.873873216197248_1.63924781620136_1.30975212780559_1.47017778125706_1.10928833494668_1.23340517360244_0.227159642512224_1.70076265592627_-2.0_2.92938359246121_1.51384740378774_0.589900875275072_1.25623075354143_1.23488969050398_0.944973508444145_1.8264510323979_2.17072577702702_0.970017274095462_0.424162892591428_2.54076896884674_0.923310595261122_0.506681751772719_0.65826084572763_1.464537566271_1.03226277507337_0.619956436450009_0.98023649431686_0.393112353042404_0.600861185949263_1.39985625553795,0.2315112540192926,0.4311377245508982,2,5,0
17,1,9,1542,1369,2201,2387,0.00,15,1.1809566903859698,1.2342188520178845,0.42857142857142855,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1542_1516_1514_1513_1507_1492_1491_1490_1489_1487_1470_1437_1421_1419_1369,2201_2214_2215_2216_2231_2266_2274_2283_2284_2287_2328_2329_2377_2379_2387,1.53023199013971_0.69622233390088_1.04606439078212_1.16085152421226_0.461468500118292_1.0793086056156_1.30159456840464_1.12871738828401_1.20106185655968_1.77988034000094_1.3388127839696_1.29582882041458_2.77109234150788_0.487928484340195_-2.0,0.08620689655172414,0.08021390374331551,2,5,0
18,1,9,1411,1347,2065,2161,0.00,9,1.08867987319355,1.0336458344214121,0.375,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1411_1407_1406_1384_1383_1377_1370_1369_1347,2065_2073_2081_2110_2121_2124_2134_2140_2161,1.33293712688328_0.904213881176719_1.22277317203162_1.08867987319355_1.46756249381207_0.309532781454382_0.941645152109126_1.18953377464455_0.845934254487412,0.13846153846153847,0.09278350515463918,2,5,0
19,1,9,1311,1219,1413,1435,0.00,5,1.08779612746608,1.0822853450603023,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1311_1307_1304_1268_1219,1413_1418_1420_1434_1435,0.99131687998674_0.953828199405409_1.18427537494542_-2.0_1.19972092590364,0.053763440860215055,0.21739130434782608,2,5,0
20,2,2,499,760,2144,2347,0.00,77,0.955453939809198,1.0701495659611684,0.6103896103896104,0.7922077922077922,0.8571428571428571,0.935064935064935,0.974025974025974,0.974025974025974,0.974025974025974,0.987012987012987,499_507_508_509_515_517_519_522_526_535_538_541_550_570_572_574_578_580_589_590_594_602_611_613_615_618_620_624_626_629_633_634_635_637_638_640_644_647_649_651_652_654_656_657_662_663_664_666_669_670_675_676_678_684_685_688_689_690_692_696_708_715_718_719_721_722_723_726_727_728_732_733_739_742_743_744_760,2144_2147_2148_2149_2151_2153_2156_2157_2166_2171_2172_2173_2176_2181_2182_2187_2190_2193_2195_2203_2205_2206_2210_2214_2215_2216_2217_2219_2222_2224_2227_2228_2229_2230_2231_2237_2240_2241_2244_2245_2247_2250_2251_2252_2253_2254_2257_2259_2260_2261_2264_2265_2268_2275_2282_2289_2291_2294_2297_2298_2304_2309_2310_2311_2313_2316_2319_2328_2329_2330_2335_2336_2339_2341_2343_2344_2347,1.17018575118249_1.20013715386766_1.88114740565181_0.9180957047283_0.939595422128256_2.07271503919277_1.40817245795651_0.863459349239774_-2.0_2.41736648592716_0.679339970388699_0.621195531609997_1.14941765107361_1.66094807666631_2.28814745849318_0.668106671511398_0.656549308231173_0.756869819728463_0.666495588098617_0.362254036166187_0.642868250888072_1.68255662321707_1.53562895916706_0.246318782774731_0.701667907188172_1.58112038552164_1.22864557362591_0.658899315407914_1.03547182699361_1.64791843300216_1.0685831779583_1.69580183552177_0.817656658403798_0.940941089682712_1.24276580689012_0.955453939809198_0.621586904812027_1.15900904135945_0.84352265989997_0.837991431243628_1.53685214413838_1.39132362856412_0.832603659070338_0.717313008570752_1.08728290410993_1.33559936237636_0.558130486320817_1.06739665942434_1.17400900321184_0.883932674098329_0.367806667445867_0.704481641583897_1.13852112152446_1.27137373718417_0.485767210033648_0.961883703620604_0.63448907519332_1.67015257629859_-2.0_0.598417387101985_0.865854924294309_2.0885707205027_1.80046005329886_0.732091948660591_1.12538884184407_1.02631011929548_0.442044246645422_0.582084251431435_1.3803341854039_0.768992766173648_0.663643858277804_0.41003787024346_0.802720837598702_1.88526421075353_1.27578285672219_1.65718925561985_0.812502365240244,0.29389312977099236,0.37745098039215685,3,6,0
21,2,2,1005,1258,2309,2512,0.00,56,1.22337320520543,1.2158495217019358,0.3392857142857143,0.7321428571428571,0.8571428571428571,0.9107142857142857,0.9464285714285714,0.9642857142857143,0.9821428571428571,1.0,1005_1022_1038_1056_1063_1064_1072_1073_1074_1075_1085_1087_1089_1092_1093_1095_1103_1110_1115_1121_1123_1131_1132_1135_1144_1156_1158_1159_1162_1163_1164_1171_1178_1179_1184_1186_1192_1193_1195_1197_1199_1202_1203_1206_1207_1208_1219_1224_1225_1234_1238_1241_1243_1246_1251_1258,2309_2328_2338_2355_2356_2357_2359_2362_2364_2365_2376_2377_2378_2383_2384_2385_2397_2403_2407_2411_2415_2417_2419_2423_2425_2429_2430_2435_2437_2438_2441_2443_2450_2453_2455_2456_2458_2459_2460_2464_2465_2466_2468_2469_2470_2471_2476_2486_2487_2489_2490_2493_2495_2504_2507_2512,1.69684350268802_1.20400093303837_0.514005016987751_1.60594944276614_1.59742264214576_2.31005771269817_2.32193558530008_1.34098940988331_1.29993590640652_1.20340251947738_0.591343020273204_1.23037690093702_1.0503130164237_1.42912622165023_0.464973208389297_1.93218668453662_0.93710711756246_0.944530011593428_1.48417888389859_1.92371201809618_0.337736755705137_1.76241950790246_0.945848413624414_0.534922911760967_1.49685403413384_1.36196002113155_0.855609482368865_0.761841592208599_0.601971663954782_1.00568061756163_1.26823958818285_1.9720828277681_1.29332655369865_1.92229491800522_-2.0_1.23481986135258_0.768311691979599_0.592113602337545_1.17360674439704_1.29905493613319_1.33100829895782_1.2065630146678_0.811378276338922_1.83217780860201_1.17821600957764_-2.0_0.909753407434655_0.473150000545103_0.910202773040174_0.770711054196585_1.37022635303291_1.53668450586209_1.70920359688092_0.906290866901295_-2.0_1.22337320520543,0.2204724409448819,0.27450980392156865,3,6,0
22,2,2,1054,810,1862,2019,0.00,52,1.17931908474789,1.2261471244747795,0.6862745098039216,0.9019607843137255,0.9411764705882353,0.9803921568627451,1.0,1.0,1.0,1.0,1054_1053_1047_1045_1017_1015_1008_1005_1003_1000_993_986_985_972_969_968_967_966_964_962_960_954_953_951_947_944_934_932_930_928_927_926_925_924_921_919_917_911_908_905_902_897_872_871_870_868_867_866_865_863_858_810,1862_1863_1865_1866_1875_1876_1897_1907_1908_1910_1920_1925_1929_1933_1935_1936_1938_1940_1943_1944_1945_1947_1948_1950_1956_1958_1961_1962_1963_1966_1969_1970_1971_1972_1973_1974_1975_1976_1982_1985_1987_1990_2000_2002_2003_2006_2009_2010_2011_2015_2016_2019,1.36723642020827_0.843557789295205_1.02436187233226_1.44736477299269_1.10719254088421_1.37965544464108_1.41153198120839_1.52441589833819_0.951489813521861_1.32354286113243_0.868603700986603_0.814761776823202_1.16559587150132_1.00923762013632_1.4836176180443_1.03967078250385_0.90018530598606_1.05530206777114_1.29084053348126_1.00045904663018_2.0742512095464_1.91930595790792_1.23408405203786_-2.0_1.46164902622563_0.829018663892233_-2.0_1.17931908474789_1.01170965341458_1.26566503536084_0.762357443806473_1.01931865382987_0.935207519581578_1.28473394353121_1.26901744901936_-2.0_0.908773492599261_0.842177166478147_1.25716215569735_0.706815167776599_0.98367155384458_0.901133069689624_1.31975002220426_1.2236325868422_1.7133712410984_1.533468394368_1.32009027146726_1.70801609491027_1.11060123785672_1.13201584040784_1.53330543746448_2.63296395523853,0.21224489795918366,0.3291139240506329,3,6,0
