num,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,hocv1,hocv2,hocv3,hocv4,hocv5,hocv6,hocv7,hocv8,block1,block2,ks,density1,density2,CSR,module,Ts
14,2,4,337,423,969,1060,0.00,9,1.29753715696535,1.3146910155898714,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,337_346_356_370_380_387_392_395_423,969_974_976_989_998_1002_1010_1011_1060,1.89394345898368_0.981181208006362_0.735434416317389_1.02867650980945_-2.0_1.22608590551245_1.36898840841825_1.72976778001246_1.55345043765893,0.10344827586206896,0.09782608695652174,0,0,0
15,2,4,708,833,128,205,0.00,9,1.0378213725396224,1.0926687686322056,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,1.0,708_721_746_792_808_811_813_817_833,128_137_138_174_193_195_196_201_205,0.955680076870085_1.70659299732338_-2.0_0.848700242913541_1.90348804947678_0.826051268066767_1.11996266820916_0.181060391173191_1.19981445502474,0.07142857142857142,0.11538461538461539,0,0,0
16,2,4,36,114,137,189,0.00,8,1.0228276732103245,1.1217495707640648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36_53_57_69_82_92_113_114,137_144_149_159_168_180_188_189,0.553749879396646_0.660789558313629_0.774226104304039_0.622164319072645_1.27142924211661_2.26232412319289_1.45447343386296_1.3748399058531,0.10126582278481013,0.1509433962264151,0,0,0
17,2,4,735,551,840,974,0.00,7,1.06184203756038,1.1128120931921346,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,735_721_710_660_613_598_551,840_858_867_916_951_969_974,0.999617359966497_1.56855099887724_0.626020729792844_1.6199822425917_1.06184203756038_1.17607497480138_0.737596308754901,0.03783783783783784,0.05185185185185185,0,0,0
19,2,4,1107,1142,669,692,0.00,6,1.0152161610441799,0.8876074100216131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1107_1124_1130_1135_1136_1142,669_672_674_690_691_692,0.332609766008252_1.00126930166507_1.13746583644111_1.02916302042329_1.17035365516378_0.654782880428177,0.16666666666666666,0.25,0,0,0
20,2,4,840,944,933,1019,0.00,6,0.866461716231519,0.932270086443589,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,840_853_854_874_921_944,933_960_961_990_1001_1019,1.51077837469336_0.302706073020714_0.371400229397182_1.67581240908724_0.837701966359176_0.895221466103862,0.05714285714285714,0.06896551724137931,0,0,0
21,2,4,541,593,95,137,0.00,6,0.958271528525706,1.1247125329772498,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,541_551_585_586_592_593,95_106_115_116_126_137,0.958271528525706_0.798992321890386_0.381433959110437_1.56407967024628_1.92078518511344_-2.0,0.11320754716981132,0.13953488372093023,0,0,0
22,2,4,1184,1107,1083,1116,0.00,5,1.23356412330659,1.1511893583998316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1184_1179_1178_1157_1107,1083_1089_1090_1114_1116,1.30918437592253_0.783061234557278_1.01756612135217_1.23356412330659_1.41257093686059,0.0641025641025641,0.14705882352941177,0,0,0
23,2,4,1099,1010,13,87,0.00,5,1.371260734684435,1.1496877646740955,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1099_1075_1073_1060_1010,13_35_36_68_87,1.5053536088584_1.28619488079079_0.350875980469112_1.45632658857808_-2.0,0.05555555555555555,0.06666666666666667,0,0,0
26,2,4,163,239,991,1056,0.05,4,1.001944912307553,1.0495703456179664,-0.25,0.0,0.0,0.5,0.5,0.75,0.75,1.0,163_184_225_239,991_1008_1042_1056,0.968045710529306_0.94740790718517_1.0358441140858_1.24698365067159,0.05194805194805195,0.06060606060606061,0,0,0
27,4,2,1118,1369,78,300,0.00,21,1.132186749583945,1.3624897115208292,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.9523809523809523,1118_1150_1186_1200_1212_1215_1219_1228_1233_1234_1238_1251_1272_1284_1306_1329_1336_1355_1360_1364_1369,78_104_140_145_152_154_159_162_166_167_169_189_194_230_275_282_284_292_296_299_300,1.10194590012396_1.63649092086654_0.758808000732503_2.40772940563886_0.992675165899798_0.735141016369441_0.850475100754669_1.64949158512587_3.92447650103096_0.814519732628742_1.97324945121412_-2.0_1.21300833802542_0.614350280751867_0.800119448539206_2.07235054128148_1.16242759904393_1.59269961679373_0.688898649453701_0.828453836424906_1.43248313971688,0.08333333333333333,0.09417040358744394,0,0,0
28,4,2,1532,1407,304,369,0.00,12,1.321661258282285,1.2938933335913716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1532_1524_1520_1518_1498_1481_1479_1468_1462_1455_1452_1407,304_309_310_311_324_339_340_356_359_361_362_369,0.952727643870233_2.40749273363326_0.403646814994271_2.24923032560861_0.928685474811141_1.55798273884866_1.55240002564467_0.179512162520447_1.34381960192104_0.421219379147585_1.29950291464353_2.23050018745301,0.09523809523809523,0.18181818181818182,0,0,0
29,4,2,1428,1441,796,825,0.00,7,1.3595792551378851,1.3559537058713074,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1428_1429_1430_1432_1434_1436_1441,796_797_805_806_807_820_825,-2.0_0.792963069881448_1.35472322075556_1.36443528952021_2.47145127086754_1.79275979360979_0.359389590593296,0.5,0.23333333333333334,0,0,0
30,4,2,669,776,330,454,0.13,4,1.135326553089387,1.253938580036288,-0.25,0.0,0.0,0.5,0.75,0.75,0.75,1.0,669_687_737_776,330_355_405_454,0.656831453734174_2.16158605340213_0.583515160564248_1.6138216524446,0.037037037037037035,0.032,0,0,0
31,20,11,243,4,458,753,0.00,21,1.33417960016264,1.2833071901359259,0.7,0.85,0.95,0.95,0.95,0.95,1.0,1.0,243_196_184_182_174_153_150_143_140_125_118_116_97_66_50_49_43_38_29_20_4,458_503_511_512_516_535_542_556_560_577_579_627_631_646_689_718_720_723_735_753_753,1.52874247106277_1.31905034417914_1.34870059191767_0.449450365150351_1.80905524640227_1.67301583174973_1.28551555545929_2.03861347281655_0.729238922507863_2.31588788586523_1.33417960016264_1.05698537681851_1.5251095545864_1.38756543442394_0.607893833922323_0.855394936940233_1.83632987896486_1.16294805930837_0.349718437566188_0.9566572476204_1.37939794542971,0.0875,0.07094594594594594,0,0,0
32,20,11,585,301,13,251,0.00,18,1.097921095640955,1.1486441170213604,0.6470588235294118,0.8235294117647058,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,585_567_566_560_556_550_544_526_517_512_503_472_423_384_353_340_336_301,13_14_33_37_49_56_65_72_93_96_103_118_126_151_158_188_220_251,1.22211371980046_0.275863355456518_1.16018816658957_0.489031755459622_0.493098667800926_1.27066576276513_0.931063547051076_0.529577237954388_1.76384374768662_1.75780379517985_1.03565402469234_1.16513314097359_1.01468259297948_0.610714767919765_1.69352694231142_2.94832770827419_1.42015662265349_0.894148550836053,0.06315789473684211,0.07531380753138076,0,0,0
33,20,11,215,268,387,489,0.00,15,1.163544555616285,1.1846176548838607,0.5333333333333333,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.9333333333333333,1.0,1.0,1.0,215_217_218_221_222_223_232_233_243_246_252_256_262_263_268,387_418_419_423_426_431_441_444_458_462_466_474_485_486_489,2.44427301076_1.10571091103036_1.00804619812246_1.63410679638508_0.650530224813714_-2.0_1.22137820020221_0.264990749935632_1.52874247106277_1.47081132860877_0.319024138472011_0.9727455482692_1.74174437358195_1.24170361554052_0.980839601589373,0.2777777777777778,0.14563106796116504,0,0,0
34,20,11,319,393,323,392,0.00,10,0.792039505686986,0.8915953813132368,0.7,0.8,0.9,1.0,1.0,1.0,1.0,1.0,319_342_346_357_370_371_374_384_388_393,323_328_336_361_368_376_378_389_391_392,1.38254530035769_1.85704277588327_0.547163618777285_1.14551769734532_0.514468557740606_0.342039647992053_0.538503241497768_-2.0_0.792039505686986_0.905038086538153,0.13333333333333333,0.14285714285714285,0,0,0
35,3,6,627,480,150,290,0.00,7,0.840021893384008,1.2137101639029613,-0.3333333333333333,-0.16666666666666666,0.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,627_616_595_568_528_501_480,150_161_210_240_254_290_290,0.799770128060221_-2.0_0.766766883794857_1.15213146515838_2.50986044911734_-2.0_0.840021893384008,0.0472972972972973,0.04964539007092199,0,0,0
37,17,8,29,90,524,580,0.02,4,0.9536945457060311,1.0700243457534335,-0.25,0.25,0.25,0.5,0.5,0.75,0.75,0.75,29_66_88_90,524_558_579_580,1.02062789251859_1.61852909855293_0.754179193048742_0.886761198893472,0.06451612903225806,0.07017543859649122,0,0,0
1,6,12,4,341,13,446,0.00,66,1.2146453843798,1.2448583165899016,0.7272727272727273,0.7878787878787878,0.8333333333333334,0.9090909090909091,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9848484848484849,4_8_13_27_29_33_36_46_47_49_52_54_72_78_81_97_99_100_105_110_117_119_129_138_149_150_152_155_169_176_181_185_186_196_205_206_212_218_232_235_236_239_240_244_245_246_251_255_259_263_268_273_278_281_284_290_291_295_308_313_315_319_331_336_337_341,13_22_28_37_41_43_49_62_67_69_70_72_80_89_91_99_101_102_115_124_129_134_139_153_164_165_170_174_181_192_198_200_201_206_218_219_222_229_230_232_234_236_243_250_251_252_262_263_271_275_283_292_305_306_311_320_330_335_353_362_369_376_395_396_440_446,1.01405672845769_2.48819487224564_1.17783586889132_1.32324586107554_0.752433127318327_1.30418539371118_0.342537745328168_2.29080132873231_-2.0_0.623759790172678_2.95527560882794_0.891168335518348_0.980458365601242_-2.0_0.948331037539754_1.2285450855347_0.5493122495736_0.923994390853619_1.31648538698071_0.868665186327807_1.09237826519261_1.14286811978333_1.28916159334873_1.75182261876852_1.26682077974392_0.998269037468821_1.62459119377646_1.2146453843798_1.01824959312579_0.895144601692015_1.3539761033089_1.72250723719387_0.684274820873743_0.381246042402148_0.526972213729885_1.76597770152761_1.41020505245277_1.12300272868438_1.44867173417636_0.878861769518552_1.50850647259274_2.4993157027273_1.59160959848528_1.71698107927828_0.771975366583409_1.61535732789057_1.55419290429143_1.55453372209774_1.57501566779087_0.710599510578882_1.17400450685688_0.60642610743271_0.492714000549371_0.721665908813527_1.03801738605138_1.38382908745_1.26821205646605_1.62274828563294_1.26396002071671_0.821214474187933_-2.0_1.25105874744174_1.07912006721108_1.18548008316048_2.19869828341358_1.65190462362413,0.1952662721893491,0.15207373271889402,0,0,0
2,6,12,1335,939,2,405,0.00,50,0.930168400009926,1.0452810775679386,0.6938775510204082,0.9183673469387755,0.9387755102040817,0.9591836734693877,0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1335_1334_1310_1304_1282_1281_1276_1268_1261_1258_1248_1246_1231_1222_1221_1220_1207_1206_1205_1204_1203_1193_1182_1178_1177_1166_1164_1154_1151_1149_1146_1142_1137_1089_1080_1068_1056_1052_1049_1038_1022_1018_1013_1010_1006_1001_997_996_980_939,2_6_22_33_70_71_72_74_90_94_107_109_124_132_138_140_160_163_170_172_173_176_182_183_188_199_214_217_218_220_237_243_248_263_264_270_285_287_313_318_337_339_362_368_369_387_390_391_400_405,1.04956295339391_1.17696670570066_-2.0_0.361360847029721_0.821082894663127_1.44729642465305_2.24777682859306_0.894779599655666_0.868137744065569_0.882624504281189_1.15228791807935_0.976175545524669_1.59476267831217_1.04467621268085_2.58348106368683_1.20890965757623_0.929361109555087_0.731218655719001_0.383345087424152_0.781722856616648_1.28526144390462_0.615907973298474_0.930168400009926_0.933194461975518_0.86509706884488_0.387680750748342_1.85438494289611_0.500551959742304_0.616844587438256_0.425476579604887_1.22567991925102_-2.0_1.02687441016756_-2.0_1.53915510015089_0.690227776667446_1.19808619472165_0.484046983142196_1.89198523332812_-2.0_1.22766945817389_0.925056527699414_-2.0_0.362569987183404_0.766798599989893_0.674791011719545_1.05779393452421_2.31611685572419_0.736464462092938_1.36423458034661,0.12594458438287154,0.12376237623762376,0,0,0
40,6,12,501,336,525,665,0.00,14,1.1691448294546651,1.2101608156570505,0.7692307692307693,0.8461538461538461,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,501_467_462_441_433_432_427_421_406_402_395_391_385_336,525_528_554_600_615_617_622_632_636_642_648_655_660_665,1.09224142038572_1.37375488065649_0.879843368833464_0.775004620880715_1.80207441325967_0.85202540521557_1.24604823852361_0.611597626773245_0.675203283880851_1.66769782325078_-2.0_1.64791843300217_1.89852027322232_-2.0,0.08433734939759036,0.09929078014184398,0,0,0
41,6,12,726,542,699,803,0.00,11,1.0072409974222776,1.0772623659189897,0.3,0.6,0.9,0.9,1.0,1.0,1.0,1.0,726_701_698_683_680_678_671_632_627_577_542,699_744_746_773_776_778_781_794_796_800_803,0.558338828824311_-2.0_1.27278024820537_2.20502190201391_1.15112230624626_0.363622707144233_0.863359688598295_1.58873735921598_0.68128916427528_0.596593397671559_1.4917580569947,0.05945945945945946,0.10476190476190476,0,0,0
42,6,12,865,955,622,720,0.00,7,1.067463390220605,1.0211510278068259,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,865_878_880_900_902_927_955,622_635_636_637_640_670_720,1.15466451733797_0.95953124901958_0.714835560733815_1.060123961003_-2.0_1.16294805930838_1.07480281943821,0.07692307692307693,0.0707070707070707,0,0,0
43,6,12,838,721,472,554,0.01,5,1.242843283463225,1.5870161108439498,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,838_800_777_766_721,472_484_506_536_554,1.35245108610925_1.1332354808172_1.09404935205615_2.7683285243932_-2.0,0.0423728813559322,0.060240963855421686,0,0,0
3,10,6,829,1102,478,905,0.00,56,1.1329440583481,1.2094931826761746,0.8214285714285714,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,1.0,829_854_856_859_867_869_871_873_877_878_880_883_884_888_920_922_926_930_934_939_941_948_949_952_953_957_970_983_986_988_990_993_994_995_1004_1009_1014_1017_1020_1035_1038_1040_1047_1049_1050_1051_1059_1062_1063_1065_1069_1072_1077_1080_1094_1102,478_499_501_505_534_537_560_574_578_579_581_582_583_594_610_614_618_631_636_642_644_653_660_666_667_671_683_727_728_736_738_739_740_746_757_758_765_790_797_829_833_836_850_853_855_862_865_866_868_870_873_880_885_888_901_905,0.462850104022127_1.1523277646622_0.806447031381652_1.10426589393111_1.04498594757239_1.61909392484108_0.503770968203335_0.943767006183075_0.96905893899112_2.51042368134568_0.548665298314316_1.50031466604276_0.950653690558142_1.5809993507265_1.38394963194847_0.9257160090084_0.651471668888108_1.18144675491898_1.03017282924131_1.11487369899444_0.962826625827475_1.07073975010841_1.13827117996619_0.624443784748133_0.357282641171183_0.724594234701909_-2.0_0.79881157683512_1.01829074150687_1.46307278630148_1.62191929592691_0.870506197096577_1.35207139588233_-2.0_1.4516028703513_1.47431110011603_2.09083794977089_0.734463638370265_1.00540360241957_1.19654522576732_1.86316611270629_1.4753823830066_1.92171135002081_1.43670359966999_1.32394562509029_1.39948550239925_0.870377740463061_1.14042096487348_1.54739226403558_0.943218941493638_1.25461909853444_1.56472403355448_3.45930317328584_1.1329440583481_-2.0_0.828494377712253,0.20437956204379562,0.1308411214953271,0,0,0
45,10,6,807,620,115,313,0.00,19,0.8751443960703156,0.9548501060736463,0.8888888888888888,0.8888888888888888,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,807_796_788_785_784_781_779_761_758_745_740_738_737_724_719_678_677_666_620,115_133_138_142_144_150_154_186_192_203_217_220_221_243_249_277_279_298_313,1.39570332470039_0.630075182991023_0.558695459315992_1.68563851258553_0.837595955813475_-2.0_1.09506639162876_0.79737415475427_0.912692836327156_1.23029312974604_1.67703960642262_0.643887392964884_0.525628096935611_0.467807031712375_1.53006959817852_0.617857683697616_0.372983928449451_1.16802140999175_1.04087221311017,0.10106382978723404,0.09547738693467336,0,0,0
46,10,6,479,589,1,53,0.00,8,1.1765720992498352,1.2295645339285965,0.75,0.875,1.0,1.0,1.0,1.0,1.0,1.0,479_516_518_535_537_570_588_589,1_6_7_22_44_46_50_53,1.01771129691477_1.64643107505313_1.85242829585515_1.47206690749871_1.24411997109507_0.723947147331038_1.1090242274046_0.770787350276304,0.07207207207207207,0.1509433962264151,0,0,0
48,7,1,244,300,36,107,0.00,11,1.36991317050026,1.2441256196465251,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,244_246_253_259_273_280_282_291_293_296_300,36_56_71_77_81_90_92_96_97_104_107,1.56506048464052_1.75114399015824_1.71688724339601_1.70980920076813_1.88398046176092_0.700574116353977_0.316882130991878_0.828837282477964_1.34127743178474_0.501016303279135_1.36991317050026,0.19298245614035087,0.1527777777777778,0,0,0
49,7,1,607,506,124,201,0.00,11,1.359245905248975,1.265325011224101,0.6,0.8,0.8,0.9,0.9,1.0,1.0,1.0,607_593_590_584_577_563_561_558_557_556_506,124_125_129_133_141_186_188_193_196_198_201,1.2362194313262_0.492252573473007_0.521586508161168_1.48227237917175_1.10525140655235_1.67868733834782_1.81609963890067_0.625068507129877_1.73563580912942_1.96017652004875_-2.0,0.10784313725490197,0.14102564102564102,0,0,0
50,7,1,370,521,390,591,0.00,10,1.2138773477409,1.477070376583895,0.1,0.1,0.2,0.3,0.6,0.6,0.7,0.8,370_395_399_439_467_472_489_506_509_521,390_404_410_432_441_482_502_544_583_591,0.424228294441162_-2.0_1.59262442538454_1.00487348969271_2.14380333210028_0.608102635237825_1.18951262364758_1.81337056364618_1.2138773477409_3.30324067736388,0.06578947368421052,0.04950495049504951,0,0,0
51,7,1,555,462,559,591,0.00,6,1.0988748413183544,1.1843296723786958,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,555_549_533_525_509_462,559_566_576_579_583_591,0.983872334895809_0.900805402222544_-2.0_1.63876360465553_1.2138773477409_-2.0,0.06382978723404255,0.18181818181818182,0,0,0
52,12,7,585,666,677,745,0.06,4,1.0842759968670885,1.2207790429542076,-0.75,-0.5,-0.5,0.0,0.25,0.5,0.5,0.75,585_614_636_666,677_685_733_745,0.472720331700154_2.2418438463825_0.643206572412737_1.52534542132144,0.04878048780487805,0.057971014492753624,0,0,0
54,4,4,397,276,815,873,0.00,6,0.928468404434403,1.0133252149975616,-0.4,-0.2,0.0,0.4,0.4,0.6,0.6,0.8,397_389_386_371_326_276,815_820_831_852_867_873,0.928468404434403_1.23734190596826_0.824954351543144_1.55468507290418_0.521176340137822_-2.0,0.04918032786885246,0.1016949152542373,0,0,0
55,4,4,156,232,778,873,0.01,5,0.904365353024441,0.9184538347079361,0.4,0.4,0.8,1.0,1.0,1.0,1.0,1.0,156_168_184_191_232,778_785_827_849_873,1.36717841612862_0.656385756725632_0.746552448047685_0.917787199613303_0.904365353024441,0.06493506493506493,0.052083333333333336,0,0,0
56,4,4,241,57,816,873,0.00,5,1.1306894439308266,1.1752417637554216,0.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,241_191_156_106_57,816_849_852_867_873,1.52180096754673_0.917787199613303_1.34239780054736_0.918981087314293_-2.0,0.02702702702702703,0.08620689655172414,0,0,0
57,8,1,291,146,158,181,0.00,5,1.157452245034005,1.0640044438595209,0.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,291_271_241_194_146,158_162_179_181_181,1.19793803771246_0.683698096081804_1.11696645235555_-2.0_1.25741518928827,0.03424657534246575,0.20833333333333334,0,0,0
59,13,5,845,666,197,308,0.00,22,1.12065507143326,1.2048071305432204,0.8571428571428571,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,1.0,845_811_789_788_763_760_755_748_745_740_735_730_721_719_711_708_698_696_692_690_686_666,197_208_211_213_234_239_245_250_252_254_261_269_270_272_278_281_289_293_299_302_305_308,0.842096658002713_2.09049253649753_1.28835632294527_1.04455146383484_1.17143231267992_3.01724281091206_0.86586384746934_-2.0_0.664511621803435_1.43484024467424_1.5351903340681_1.83073490341291_1.18978787987247_0.668093677973517_0.973694581940607_1.18870846507021_0.827258342055446_0.620308844653416_0.654116897132921_0.828044829717302_1.12065507143326_1.44496809525812,0.12222222222222222,0.19642857142857142,0,0,0
62,13,5,995,896,679,695,0.00,7,1.2092047142146751,1.2363125518162232,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,995_992_991_989_977_938_896,679_680_681_684_686_692_695,-2.0_1.46660202007327_1.22875492021178_1.98975241173799_1.18965450821757_0.43081917201487_1.11229227864186,0.07,0.4117647058823529,0,0,0
63,13,5,299,360,98,170,0.05,4,0.974178684219081,0.9020967735491793,-0.25,0.25,0.25,0.5,0.5,0.75,0.75,1.0,299_339_354_360,98_120_151_170,0.436338015547077_-2.0_0.974178684219081_1.29577362088138,0.06451612903225806,0.0547945205479452,0,0,0
64,7,10,361,600,3,317,0.00,28,0.945733630053895,1.0177632534168735,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,361_365_368_371_384_389_393_395_400_415_433_447_449_465_476_478_479_483_485_488_492_494_495_501_503_514_563_600,3_13_17_18_41_47_50_51_58_71_106_123_125_155_162_165_167_175_176_185_188_200_201_251_256_259_288_317,0.494153157042953_0.792824216113261_1.36392556639535_0.381657327322659_0.768963267730661_0.466547723837445_0.642606116667944_-2.0_1.33437972288789_0.599523684039499_0.700588098326556_1.26510245990029_1.17711119543741_1.63646782890408_0.85877559413952_0.693791558082932_0.672850715281291_0.447757659584721_1.03269166596827_1.33870817977769_1.70832580783055_1.28952005376359_-2.0_1.1117609899578_1.6285124344724_0.545893885836357_1.75087291453211_1.75853276500548,0.11666666666666667,0.08888888888888889,0,0,0
66,7,10,628,765,545,701,0.00,16,0.884631999110675,0.9254044101330646,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,628_630_632_639_644_650_652_657_658_669_672_678_682_694_741_765,545_546_549_555_560_582_584_588_589_604_606_627_630_650_684_701,1.3562576979327_0.961658850680665_0.692989774696797_0.884631999110675_0.40113318422394_0.310290937287616_0.74468757729994_0.877842345500508_-2.0_1.69767141839874_0.567829503346198_1.18403908004743_0.954278125071429_1.22424042733442_0.193103633196703_1.83041159786821,0.11594202898550725,0.10191082802547771,0,0,0
68,7,10,697,590,624,643,0.00,5,0.9923554257557795,1.247414390823016,-0.25,0.25,0.25,0.25,0.5,0.75,0.75,0.75,697_687_682_639_590,624_629_630_642_643,2.19442069020432_1.03043272644013_0.954278125071429_0.810526021576185_-2.0,0.046296296296296294,0.25,0,0,0
