num,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,hocv1,hocv2,hocv3,hocv4,hocv5,hocv6,hocv7,hocv8,block1,block2,ks,density1,density2,CSR,module,Ts
13,7,15,363,431,409,443,0.37,4,0.901347393677504,0.9141749208002471,-0.75,-0.75,-0.5,-0.25,0.0,0.25,0.25,0.5,363_375_403_431,409_413_433_443,0.811315002553217_-2.0_1.02986236617002_0.901347393677504,0.057971014492753624,0.11428571428571428,0,0,0
14,7,15,1327,1396,530,547,0.56,4,2.101870653764,2.8558502566440467,-0.5,-0.25,-0.25,0.0,0.5,0.75,0.75,0.75,1327_1348_1390_1396,530_537_545_547,2.101870653764_1.3127806897989_5.15289942636924_-2.0,0.05714285714285714,0.2222222222222222,0,0,0
15,5,13,1491,1372,349,421,0.00,25,1.24269816848499,1.2726659307662151,0.375,0.625,0.875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9583333333333334,1.0,1491_1483_1482_1480_1476_1475_1474_1473_1470_1464_1459_1458_1457_1453_1451_1450_1445_1440_1439_1434_1431_1430_1429_1422_1372,349_353_354_355_356_359_360_361_365_369_376_378_381_382_383_384_385_394_397_407_409_411_412_419_421,1.62346389783058_1.25140529236533_1.73233891275294_1.23556287037449_0.990153186968173_0.874426681170759_1.45167057614499_1.0353128280163_0.91080475776973_1.65484289072921_0.958814032094627_0.90251933934538_0.812414797905403_1.08465162028828_1.08727749968538_1.18253457444312_0.708727880916709_2.35558978234556_1.58817244839925_1.37344643415322_1.83255652781435_1.29845982818175_1.29916081455778_1.32964262641708_1.24269816848499,0.20833333333333334,0.3424657534246575,0,0,0
16,5,13,692,615,140,173,0.00,14,1.39079133384002,1.6403137846616798,0.6153846153846154,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,1.0,692_691_690_689_688_687_685_684_683_682_677_673_656_615,140_141_143_144_145_146_147_149_150_152_155_156_163_173,1.19688575196929_1.69632232385535_1.09996371273257_1.58525366588845_1.26671495252212_0.988308452366902_1.39079133384002_1.58533475944554_2.31541846048405_3.08378767594825_1.06557102281833_0.852392224272423_3.19733486445854_-2.0,0.1794871794871795,0.4117647058823529,0,0,0
17,5,13,697,730,215,230,0.00,13,1.36109639585852,1.3941658715835354,0.6153846153846154,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,697_703_706_707_709_713_715_718_723_725_726_728_730,215_216_218_219_220_221_222_223_225_226_227_228_230,0.775942822427384_1.68413388740115_1.36109639585852_1.61225638356617_0.801963505180191_1.30992879930224_1.00644350531235_1.28655433277441_2.25466054495764_1.38110430266945_1.77188521756227_1.19872017754781_1.67946645602638,0.38235294117647056,0.8125,0,0,0
18,5,13,1523,1572,291,337,0.00,11,1.22265461492854,1.29447857254874,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1523_1545_1554_1556_1557_1558_1563_1566_1567_1570_1572,291_315_317_319_323_325_328_332_333_334_337,1.11024248307613_1.77473328043583_1.42455753271904_1.11616320267585_0.689997914550009_2.12660492401774_1.66713485650013_1.22265461492854_1.26530562978165_1.11768033703869_0.724189522312531,0.22,0.23404255319148937,0,0,0
19,5,13,713,558,221,290,0.00,11,1.243055351611455,1.0498069951314253,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0,713_671_665_664_643_642_641_637_630_587_558,221_245_246_247_248_249_250_252_254_289_290,1.30992879930224_0.767810557277952_1.26342702451786_0.796898487817823_0.324928368013567_1.33602732403419_1.37675172138272_1.22268367870505_-2.0_-2.0_-2.0,0.07051282051282051,0.15714285714285714,0,0,0
20,5,13,1105,987,648,728,0.00,6,1.41401670582107,1.3660817424783651,-0.4,-0.4,0.0,0.0,0.2,0.6,0.6,0.6,1105_1086_1051_1049_1022_987,648_660_682_711_725_728,0.492970157311856_1.2880707718567_-2.0_2.10982220847768_1.41401670582107_1.52552886892452,0.05042016806722689,0.07407407407407407,0,0,0
21,5,13,1278,1284,661,665,0.03,5,0.97097993352482,1.034497484475126,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1278_1279_1280_1282_1284,661_662_663_664_665,0.838236297367849_1.51426823239578_1.19005944489561_0.65894351419157_0.97097993352482,0.7142857142857143,1.0,0,0,0
22,5,13,107,1,660,725,0.00,5,1.35443398797133,1.334374491357065,-0.25,-0.25,0.0,0.0,0.5,0.5,0.5,0.5,107_82_38_30_1,660_665_682_722_725,1.35443398797133_1.65426767727057_1.91519969373064_1.00732832127711_0.740642776535674,0.04672897196261682,0.07575757575757576,0,0,0
23,5,13,1433,1347,36,140,0.00,5,1.279288372407,1.472486856790856,-0.5,-0.25,0.0,0.25,0.5,0.75,0.75,1.0,1433_1426_1380_1372_1347,36_55_86_126_140,1.40994344615599_2.51664550862171_0.814725173727714_-2.0_1.14863329865801,0.05747126436781609,0.047619047619047616,0,0,0
24,5,13,80,182,617,700,0.13,4,1.35443398797133,1.18828697741464,-0.75,-0.5,-0.5,-0.5,0.0,0.5,0.5,0.5,80_107_140_182,617_660_680_700,0.58015061840164_1.35443398797133_-2.0_1.63027632587095,0.038834951456310676,0.047619047619047616,0,0,0
25,5,13,1562,1616,632,694,0.10,4,1.4907540805465849,1.660607897215155,-0.5,-0.25,0.25,0.25,0.5,0.5,0.75,0.75,1562_1593_1597_1616,632_653_670_694,1.3610334723047_2.29988995546275_1.52031575966898_1.46119240142419,0.07272727272727272,0.06349206349206349,0,0,0
26,8,13,1232,1012,113,233,0.00,8,1.3007650100192,1.9318402458874446,-0.2857142857142857,0.0,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,1232_1186_1148_1126_1095_1063_1059_1012,113_144_190_195_204_213_228_233,4.38566232213069_-2.0_1.63243161390507_3.79937988633252_0.707635275473093_1.3007650100192_0.592984158783619_1.10402345456792,0.03619909502262444,0.06611570247933884,0,0,0
27,8,13,333,256,63,106,0.00,6,1.82859801245604,1.7970157809374907,-0.8,-0.8,-0.6,-0.4,-0.2,0.2,0.2,0.4,333_328_326_325_304_256,63_64_65_66_101_106,2.75179921199452_2.28121594281357_-2.0_-2.0_0.779067886843363_1.37598008209851,0.07692307692307693,0.13636363636363635,0,0,0
28,8,13,856,756,36,83,0.00,6,1.4122580758805752,1.4305123438158391,-0.2,0.2,0.4,0.8,0.8,1.0,1.0,1.0,856_855_841_824_786_756,36_42_56_73_81_83,0.811525005704628_1.98750591095318_0.945302913278657_2.01422408119742_1.1156167772267_1.70889937453445,0.0594059405940594,0.125,0,0,0
29,8,13,529,384,108,132,0.00,5,1.971605751351245,2.205554102298295,0.0,0.5,0.75,0.75,0.75,1.0,1.0,1.0,529_511_461_427_384,108_121_126_131_132,1.04954580106512_2.49856315674123_3.82945910542557_1.44464834596126_-2.0,0.03424657534246575,0.2,0,0,0
30,8,13,1481,1344,19,64,0.00,5,1.37514590028022,1.3796013047859501,-0.5,-0.25,-0.25,0.0,0.5,0.75,0.75,1.0,1481_1455_1417_1381_1344,19_36_41_63_64,-2.0_1.14801771483544_1.37514590028022_1.61564029924219_-2.0,0.036231884057971016,0.10869565217391304,0,0,0
31,8,13,1750,1686,407,433,0.00,5,1.24679951248565,1.775470919803914,-0.5,-0.25,0.25,0.5,0.5,0.75,1.0,1.0,1750_1734_1733_1732_1686,407_430_431_432_433,0.990889894492712_1.24679951248565_-2.0_3.08872335243338_-2.0,0.07692307692307693,0.18518518518518517,0,0,0
32,7,6,1296,1146,175,232,0.00,18,1.17361138422137,1.21934514196549,0.47058823529411764,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,1.0,1296_1295_1293_1285_1282_1276_1270_1261_1259_1253_1251_1201_1200_1198_1195_1194_1192_1146,175_176_178_179_181_182_184_185_188_190_191_192_227_228_229_230_231_232,1.32635635304495_1.0201429396329_0.64270236691873_1.4051767213601_1.55044659243786_1.26081542051605_1.18906101211041_1.19995988763333_1.3349418484199_0.693072482162028_1.34451760104075_0.977077123279518_0.677150783656511_1.06653170982965_0.54780401134223_1.01481127288707_3.5394826727745_1.15816175633233,0.11920529801324503,0.3103448275862069,0,0,0
33,7,6,1101,1192,147,231,0.00,15,1.26428495295237,1.808515692341974,0.5333333333333333,0.7333333333333333,0.8666666666666667,0.9333333333333333,1.0,1.0,1.0,1.0,1101_1132_1141_1148_1156_1158_1160_1167_1174_1176_1178_1184_1186_1187_1192,147_194_197_198_209_210_211_212_217_218_219_223_225_226_231,1.1292885646753_1.01745968238587_5.59493607468224_1.26428495295237_1.24931572592522_1.23789149685298_1.08736791478856_1.09909692048637_1.75281776389454_2.26602578298507_1.39070986965704_0.728780807584175_2.14956887454321_1.62070828094217_3.5394826727745,0.16304347826086957,0.17647058823529413,0,0,0
34,7,6,235,327,668,781,0.00,7,1.75292757982093,1.7255577345203184,-0.7142857142857143,-0.5714285714285714,-0.5714285714285714,-0.2857142857142857,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,235_258_259_269_276_291_327,668_683_685_723_737_769_781,1.09607210087999_-2.0_1.07074587474893_2.23659496612364_1.27158294991323_2.44407830572749_2.23427220972863,0.07526881720430108,0.06140350877192982,0,0,0
35,7,6,932,955,232,237,0.04,6,1.39633231175438,1.2684688779664262,0.0,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,932_936_940_943_953_955,232_233_234_235_236_237,0.423227853345095_0.802529187168042_1.20576724518043_1.58689737832833_1.80033961421212_1.79205198956454,0.25,1.0,0,0,0
36,7,6,2010,1925,243,324,0.00,6,1.819060732158285,1.912048429321013,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,2010_2009_1995_1979_1974_1925,243_244_278_319_323_324,1.77850452557289_1.85961693874368_3.06836097689735_2.26113800421834_0.997850122185397_1.50682000830842,0.06976744186046512,0.07317073170731707,0,0,0
37,7,6,245,86,1008,1114,0.00,6,1.5289534579902901,1.5060260880643617,-0.6,-0.2,0.0,0.2,0.2,0.6,0.8,0.8,245_204_195_156_133_86,1008_1056_1082_1092_1109_1114,2.33958336652217_0.908712235936116_1.86870966830107_1.71365391329625_1.34425300268433_0.861244341646234,0.0375,0.056074766355140186,0,0,0
38,7,6,1866,1779,1026,1118,0.00,5,0.922585947799392,1.1078782581549305,-0.75,-0.5,-0.5,0.25,0.25,0.25,0.25,1.0,1866_1863_1839_1816_1779,1026_1038_1078_1117_1118,-2.0_1.60179646294759_0.799252363717809_-2.0_0.922585947799392,0.056818181818181816,0.053763440860215055,0,0,0
39,7,6,707,590,805,920,0.00,5,1.80140159097016,1.5988281046979291,-0.5,-0.5,0.0,0.25,0.5,0.5,0.5,0.75,707_666_659_609_590,805_835_870_916_920,1.80140159097016_1.93094264910322_1.91869894460178_0.902995694039445_1.44010164477504,0.0423728813559322,0.04310344827586207,0,0,0
40,7,6,282,195,700,768,0.00,5,1.4660073244793201,1.4097364042191614,-0.25,-0.25,-0.25,0.5,0.75,0.75,0.75,1.0,282_269_248_236_195,700_723_737_765_768,1.33705544473591_2.23659496612364_-2.0_0.470336001794365_1.59495920422273,0.056818181818181816,0.07246376811594203,0,0,0
41,7,6,289,170,14,83,0.00,5,1.2249460904048,1.5319055438658218,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,289_260_219_218_170,14_28_68_79_83,2.12746656459266_2.52245861009987_1.07384154333619_1.2249460904048_0.710814910895589,0.041666666666666664,0.07142857142857142,0,0,0
42,7,6,2008,2051,389,445,0.00,5,2.339336400006795,2.2154713872957075,-0.4,-0.2,0.4,0.6,0.6,0.8,1.0,1.0,2008_2023_2026_2037_2051,389_397_433_435_445,2.77016700149836_1.91229311239834_1.41304574767088_2.76637968761525_-2.0,0.11363636363636363,0.08771929824561403,0,0,0
43,7,6,218,313,68,196,0.04,5,1.24583396428684,1.1721012268200135,-0.2,-0.2,0.4,0.6,0.6,0.6,1.0,1.0,218_219_263_295_313,68_79_112_162_196,0.957364736441468_1.3566015814291_1.2810134596808_1.24583396428684_1.01969239226186,0.052083333333333336,0.03875968992248062,0,0,0
44,7,6,1856,1921,1001,1099,0.11,4,1.432667586813435,1.3079876000579045,-0.25,-0.25,0.0,0.25,0.5,0.5,0.75,1.0,1856_1863_1888_1921,1001_1038_1066_1099,0.605220824504948_1.60179646294759_1.7613944020998_1.26353871067928,0.06060606060606061,0.04040404040404041,0,0,0
45,7,6,1762,1818,769,860,0.12,4,1.88018212349535,1.80982165111816,-0.5,-0.5,-0.25,0.25,0.5,0.5,0.5,0.75,1762_1779_1813_1818,769_805_830_860,-2.0_1.50561861818459_1.88018212349535_2.04366421167454,0.07017543859649122,0.043478260869565216,0,0,0
46,7,6,89,6,870,931,0.01,4,2.54924787056443,2.6155714355614665,-0.75,-0.5,-0.5,0.0,0.0,0.5,0.5,0.75,89_52_11_6,870_874_885_931,2.54924787056443_-2.0_3.78450182845011_1.51296460766986,0.047619047619047616,0.06451612903225806,0,0,0
47,7,6,770,848,785,844,0.51,4,1.77806430667805,1.7067817599769193,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,770_792_816_848,785_807_829_844,0.981490719852088_-2.0_1.77806430667805_2.36079025340062,0.05063291139240506,0.06666666666666667,0,0,0
48,7,6,89,148,870,923,0.02,4,2.5236357514483103,2.5236357514483103,-0.75,-0.75,-0.5,-0.25,-0.25,0.25,0.25,0.5,89_91_121_148,870_873_885_923,2.54924787056443_2.49802363233219_-2.0_-2.0,0.06666666666666667,0.07407407407407407,0,0,0
49,4,16,1725,1215,3,210,0.00,58,1.1995262413329049,1.2639761613891893,0.42105263157894735,0.7192982456140351,0.8245614035087719,0.9298245614035088,0.9298245614035088,0.9473684210526315,0.9649122807017544,0.9824561403508771,1725_1713_1712_1711_1708_1702_1681_1675_1659_1640_1622_1621_1615_1613_1609_1606_1589_1584_1574_1573_1571_1567_1556_1553_1515_1466_1458_1456_1453_1440_1398_1352_1351_1349_1347_1338_1333_1317_1314_1306_1298_1294_1293_1292_1291_1283_1274_1267_1265_1262_1258_1257_1254_1246_1244_1242_1234_1215,3_6_7_8_9_12_14_16_23_32_36_38_39_40_43_44_48_52_56_57_61_64_72_74_77_121_124_127_130_132_152_154_155_156_157_163_164_166_167_170_171_174_175_176_179_181_182_183_184_186_191_192_193_197_198_201_209_210,1.8144422998483_1.51342016456955_1.06781157794068_-2.0_1.20461335404561_0.939259008576208_1.12065198664239_1.29303097137983_1.06437782379963_2.23027930999034_2.47418250687959_1.06775326732093_0.871709967889487_1.8681879617799_1.07649746563315_1.41764965653099_1.04578259500063_1.1856975005434_1.65501627777538_1.00414504983617_1.17230618089137_0.684580725451683_1.47816460134412_1.27677451320012_1.30303262416831_1.20095619162527_1.07412969734756_1.29519922961161_1.19809629104054_1.56577535018902_2.37456984396767_0.631390363770302_0.717649499943521_1.2643539603092_1.74914582727776_0.828923263399887_0.85555919426905_1.16158841592946_1.23488279778682_1.41697354665811_1.11168340570955_1.50318233581269_1.22135934913299_1.93697718224828_1.2022043310622_0.862335923687229_1.0040195097107_0.617476131014157_1.06691022192748_1.55673117102181_1.81634829109502_1.33211974557738_1.1182975543291_1.07563764214743_1.21507463316033_0.659203984560258_1.08454276143444_-2.0,0.11350293542074363,0.27884615384615385,0,0,0
50,4,16,1473,1292,575,707,0.00,6,1.36788874221359,1.4763821499788008,0.0,0.2,0.2,0.6,1.0,1.0,1.0,1.0,1473_1427_1392_1372_1342_1292,575_625_639_684_703_707,1.75792489280901_3.03578904066151_0.833072329837967_0.495729152137139_1.52675352371881_1.20902396070837,0.03296703296703297,0.045112781954887216,0,0,0
51,4,16,253,98,169,265,0.00,5,1.53709593271682,1.5603162272675337,-0.75,-0.75,-0.5,0.0,0.25,0.25,0.25,0.75,253_214_187_142_98,169_205_231_252_265,2.30616397609018_0.860909067546315_1.2796425401665_1.79454932526714_-2.0,0.03205128205128205,0.05154639175257732,0,0,0
52,4,16,225,331,161,210,0.46,4,1.893499968272165,1.77674241230285,-1.0,-0.75,-0.75,-0.5,0.0,0.25,0.25,0.5,225_253_295_331,161_169_194_210,1.55576285938926_2.30616397609018_2.23123707715507_1.01380573657689,0.037383177570093455,0.08,0,0,0
53,4,16,1244,1294,198,265,0.04,4,1.544875593482075,1.7145284154745375,0.5,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1244_1251_1280_1294,198_202_250_265,1.21507463316033_1.51720994519978_1.57254124176437_2.55328784177367,0.0784313725490196,0.058823529411764705,0,0,0
54,5,3,875,685,363,554,0.00,55,1.2404526573565,1.3334560582237935,0.4444444444444444,0.7037037037037037,0.8518518518518519,0.9259259259259259,0.9629629629629629,0.9814814814814815,1.0,1.0,875_866_864_862_860_859_858_857_854_851_849_848_847_844_841_839_838_834_833_830_829_825_824_817_815_812_811_806_801_799_798_797_795_791_784_782_780_778_777_776_769_768_764_762_761_759_745_744_743_742_741_739_738_734_685,363_413_415_421_424_425_426_427_428_431_432_433_436_438_440_442_444_445_450_455_457_458_460_468_469_472_473_475_481_485_486_487_490_495_497_499_500_501_503_505_512_515_519_520_528_529_530_532_533_534_535_536_537_544_554,2.66939768369032_1.22207696073369_1.60628013971531_0.804615078509688_0.917028370138324_1.35624073336279_1.36230862366979_1.03792436279545_0.829037096426488_1.2738764818061_1.25403348008891_1.11833650754869_1.63899860536669_1.33202448702222_1.47205563065984_0.452023254729631_1.51079353554415_1.27544907317318_1.26289960559665_1.32685115532066_1.21989349430501_2.11853280593941_2.86739384379114_0.875960236551879_1.52712226497684_1.64697622182296_2.13606677755257_2.49531705713132_1.91692544958446_1.43940331184713_1.13076856733762_0.707731402104041_1.56242946125158_1.01690402825383_1.08555461981726_1.20985268324074_0.776594996381522_1.22687183462409_1.19570042826947_1.37667517640974_1.32264726027308_3.29130649886163_0.832074329842248_1.20707843432558_2.45731408511044_0.997156158395579_0.703267113005178_0.704724760675992_0.641464440626919_0.694711499428296_0.788155384137291_1.31261170866776_0.726438326702606_1.07275161694107_-2.0,0.2879581151832461,0.2864583333333333,0,0,0
55,5,3,1409,1186,852,1005,0.00,51,1.137871691732225,1.355653187240728,0.56,0.8,0.92,0.96,0.96,1.0,1.0,1.0,1409_1406_1404_1403_1402_1400_1399_1393_1391_1390_1387_1384_1383_1381_1380_1379_1376_1373_1372_1371_1370_1368_1367_1366_1364_1356_1355_1354_1353_1352_1351_1349_1346_1343_1342_1341_1340_1339_1337_1336_1331_1327_1319_1316_1315_1314_1287_1268_1239_1236_1186,852_853_854_855_857_867_868_872_873_874_878_881_882_883_891_892_894_900_901_902_903_908_909_911_913_921_922_923_924_925_926_928_933_935_936_937_940_941_946_947_951_958_959_962_964_965_991_992_999_1004_1005,1.63215682021114_1.062944497331_1.11593528258811_1.27237946680809_1.00408361001539_1.83967102879399_-2.0_1.07392396166107_0.884990468894125_0.746136729864543_0.851215122783686_1.04369956001219_1.59002351702043_2.45906326742293_0.626731574467816_1.11788014506222_1.15029814027739_1.16529547906507_1.93461033940052_1.51758545424394_0.680524625005924_0.374974382576462_1.01230830115714_1.41036568862756_1.09005491312099_1.13500897778029_1.0787514294337_3.84675386972297_1.90779543980624_1.40464547446308_0.701415830206018_1.74635392749818_1.26193913544296_0.971630710430541_1.26003561412483_1.14073440568416_4.57313424490936_0.896172387834545_1.40241622553948_1.09634084790745_0.955200097527444_1.43653006889642_0.935519539802429_2.05901602820979_1.26189734732957_1.41925585689442_1.10411327899413_0.995257233088972_0.933125905694574_1.967634266688_1.63512884171513,0.22767857142857142,0.33116883116883117,0,0,0
56,5,3,1022,804,626,749,0.00,26,1.29115111100301,1.2782681050481668,0.48,0.56,0.72,0.76,0.8,0.88,0.88,0.92,1022_974_950_946_942_940_936_929_927_926_925_923_921_918_911_904_901_896_895_882_875_870_868_867_852_804,626_659_670_672_673_675_679_681_682_683_684_686_690_694_695_696_697_698_700_702_705_708_710_713_746_749,1.39779507217205_1.43826809659984_0.927960209318498_1.24969079060832_0.979392940435889_1.6742730522907_0.56285007580663_1.46217986761054_2.10642858008945_-2.0_1.38291058115625_1.29115111100301_0.64940372399588_0.886327572256311_1.83737615035598_1.6678218356519_1.67177111735782_0.822699770361292_1.3887246527066_1.21133175385344_1.83515349588779_-2.0_1.0827066132869_0.926987904598959_0.946961448703783_-2.0,0.1187214611872146,0.20967741935483872,0,0,0
57,5,3,1205,1021,716,844,0.00,23,1.05089163268309,1.0956292318127743,0.5,0.6818181818181818,0.7727272727272727,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.9545454545454546,1205_1204_1189_1188_1187_1183_1181_1178_1174_1170_1169_1167_1162_1159_1156_1148_1144_1143_1136_1134_1108_1071_1021,716_717_721_725_728_730_731_734_736_742_745_746_752_754_758_762_765_766_769_774_799_840_844,0.820617777195143_1.05066987040578_1.20457634693407_1.22411582157292_1.16150239184606_1.93533863033056_0.862268379200694_1.03244123895579_1.00681965975493_1.07277286811579_1.31986084132961_0.856020549707386_1.12927119393891_1.48358006761942_0.802868869771506_1.0511133949604_1.08014481992403_0.850231604997995_0.746670386828671_0.953591326130637_-2.0_1.6287545744219_0.830612485938832,0.12432432432432433,0.17829457364341086,0,0,0
58,5,3,1003,1196,613,798,0.00,18,1.2579205095867452,1.258224592488107,0.2777777777777778,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1003_1013_1014_1021_1022_1031_1033_1034_1041_1045_1046_1060_1066_1086_1128_1161_1162_1196,613_619_621_625_626_629_630_631_632_634_636_638_652_667_705_749_752_798,1.34738255399_0.622688608429533_1.14643722525076_1.3786657937179_1.39779507217205_1.20955700727229_1.56001305952548_1.3062840119012_1.11475330162507_0.882941561990417_1.46096275615577_1.53791502295518_1.39417407904926_1.17046435445465_1.18040271654896_0.974127220364106_1.12927119393891_1.83420712544439,0.09278350515463918,0.0967741935483871,0,0,0
59,5,3,1055,1173,324,416,0.00,13,1.11560397073629,1.0938138063708651,0.3076923076923077,0.5384615384615384,0.6153846153846154,0.8461538461538461,1.0,1.0,1.0,1.0,1055_1072_1077_1099_1101_1103_1106_1108_1112_1113_1114_1153_1173,324_351_355_378_381_382_384_388_389_390_392_412_416,1.04356890652667_1.30251610337232_1.29268504662451_1.27732933955397_0.940773741759446_0.872289975863784_1.11560397073629_0.941760327731609_0.967529841341897_1.61388274228742_1.17144227761994_0.46146283216941_1.21873437723398,0.1092436974789916,0.13978494623655913,0,0,0
60,5,3,239,17,801,1002,0.00,9,1.9694529190359,1.758704261844223,-0.5,-0.25,0.0,0.5,0.5,0.5,0.75,1.0,239_191_188_149_107_84_56_55_17,801_844_892_919_927_962_1000_1001_1002,1.69213012646246_0.616985504928061_1.16043022228147_2.19950560319013_2.34470254452814_-2.0_-2.0_1.9694529190359_2.3277229124834,0.04035874439461883,0.04455445544554455,0,0,0
