num,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,hocv1,hocv2,hocv3,hocv4,hocv5,hocv6,hocv7,hocv8,block1,block2,ks,density1,density2,CSR,module,Ts
11,1,1,811,692,733,740,0.00,5,1.42130781244206,1.6062368367451385,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,811_768_764_729_692,733_735_736_737_740,1.42130781244206_2.63498600983713_0.641308108672442_1.01116992148499_2.32241233128907,0.041666666666666664,0.625,0,0,0
12,1,1,2340,2187,807,880,0.00,5,1.530928578607245,1.530928578607245,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,2340_2306_2262_2232_2187,807_811_847_875_880,1.81497226824791_-2.0_-2.0_-2.0_1.24688488896658,0.032467532467532464,0.06756756756756757,0,0,0
13,1,1,2494,2357,1216,1344,0.00,5,1.92619597813941,1.8717076921409863,-0.5,-0.25,0.0,0.0,0.25,0.5,0.5,0.5,2494_2455_2432_2404_2357,1216_1250_1284_1328_1344,3.0201375168143_0.675880047704937_0.822094703421485_1.92619597813941_2.9142302146248,0.036231884057971016,0.03875968992248062,0,0,0
14,1,1,1693,1749,1382,1400,0.55,4,1.88311075418168,1.743969103788772,-0.25,0.25,0.25,0.5,0.5,0.75,0.75,0.75,1693_1701_1739_1749,1382_1384_1399_1400,2.32281357586072_0.886841330931008_2.08892727454303_1.67729423382033,0.07017543859649122,0.21052631578947367,0,0,0
15,1,3,2437,2488,945,1037,0.00,5,1.62243226204452,1.4551171431771166,-0.6,-0.2,0.0,0.2,0.4,0.8,0.8,1.0,2437_2442_2483_2486_2488,945_949_991_999_1037,-2.0_-2.0_1.92488649308493_1.62243226204452_0.818032674401899,0.09615384615384616,0.053763440860215055,0,0,0
16,1,3,2438,2316,1242,1351,0.00,5,1.6926244028289,1.7705334318313402,0.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,2438_2410_2390_2363_2316,1242_1288_1296_1337_1351,1.6926244028289_2.8691482305562_0.918420232259461_1.89502077107111_1.47745352244103,0.04065040650406504,0.045454545454545456,0,0,0
17,1,3,2000,2041,1264,1307,0.14,4,1.0675089058778695,1.5428657546140516,-0.75,-0.5,-0.25,-0.25,0.0,0.5,0.5,0.5,2000_2019_2039_2041,1264_1282_1304_1307,0.812628239167739_1.322389572588_3.35189010758712_0.684555099113348,0.09523809523809523,0.09090909090909091,0,0,0
18,1,11,2522,2400,944,968,0.00,8,2.4075230729923254,2.278230887408101,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,2522_2490_2488_2481_2448_2446_2404_2400,944_948_950_951_955_957_968_968,0.47988465068414_2.74499086542749_-2.0_-2.0_3.68275596529452_2.07005528055716_3.8622960872545_0.829402475230797,0.06504065040650407,0.32,0,0,0
19,1,18,2462,2390,45,91,0.00,5,1.1769465488429596,1.500638315287011,0.0,0.5,0.5,0.5,0.5,0.75,0.75,0.75,2462_2448_2437_2432_2390,45_70_77_84_91,2.91744004500687_0.793381464616339_1.56051163306958_-2.0_0.731220118455256,0.0684931506849315,0.10638297872340426,0,0,0
20,1,18,2482,2593,187,255,0.36,4,1.57041084914402,1.6722590148348566,0.0,0.5,0.75,1.0,1.0,1.0,1.0,1.0,2482_2528_2570_2593,187_189_215_255,1.57041084914402_1.19560949151019_2.25075670385036_-2.0,0.03571428571428571,0.057971014492753624,0,0,0
21,1,8,2014,1665,447,641,0.00,56,1.531500087758575,1.7026265434478551,0.7454545454545455,0.8363636363636363,0.8727272727272727,0.9090909090909091,0.9272727272727272,0.9636363636363636,0.9636363636363636,0.9818181818181818,2014_2013_1973_1957_1950_1948_1942_1941_1937_1934_1933_1921_1915_1910_1909_1908_1907_1905_1897_1892_1890_1889_1885_1877_1876_1864_1852_1846_1841_1839_1838_1837_1829_1820_1816_1807_1806_1804_1803_1795_1794_1790_1785_1769_1766_1760_1755_1753_1752_1750_1736_1731_1730_1729_1705_1665,447_480_508_521_522_523_524_525_526_527_529_530_533_534_535_536_537_539_545_547_548_549_565_575_576_580_585_586_587_588_589_591_592_594_595_596_597_598_599_603_605_609_613_616_620_623_624_625_626_627_631_632_635_636_639_641,1.63899141669296_0.345422290833119_2.23218932160268_0.898691559422731_-2.0_0.434188992085775_1.51953170986383_2.5526401973088_1.90290461189307_4.4980213188545_0.97863649697327_0.640972961637447_-2.0_1.56309156564359_1.46435388929145_1.34248389364279_2.22256869104103_-2.0_2.28481116320603_0.640858846096548_2.02420029631974_2.39999808423586_1.44064524736283_2.19401360759413_2.62063262229541_0.58538888684873_1.59664218785436_0.968702101358723_1.30602672092154_3.83860356880654_-2.0_2.68789219760392_0.978593531536655_1.45943261179148_-2.0_1.32199643042421_2.13748777274321_0.775591635589574_0.987800377461382_1.7090957935803_1.76295826745303_0.668998529478835_1.54346846565332_3.69995562970398_0.671837534028808_-2.0_2.16721807073249_1.47879813650779_1.07484424560299_0.477432621803664_1.76258935004681_2.03039771904721_1.23769836466698_1.46575783841756_2.23023098680489_4.66603881202618,0.16,0.28717948717948716,0,0,0
22,1,8,1701,1464,394,471,0.00,24,1.5921785050678,1.6984642874178315,0.782608695652174,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9565217391304348,0.9565217391304348,0.9565217391304348,1701_1700_1698_1693_1676_1669_1646_1644_1632_1627_1614_1569_1566_1536_1530_1528_1524_1523_1513_1505_1497_1495_1490_1464,394_397_402_408_411_418_420_422_424_428_429_436_439_452_455_456_457_458_462_464_465_466_467_471,0.946829447119427_0.970926942708409_1.66206979623043_2.14302409607101_2.3225770329738_2.80062524079914_0.93434167436947_1.5921785050678_-2.0_0.411662899674391_1.82407932755827_0.87036576928965_-2.0_2.09948133802392_3.4273474564228_1.11616401258307_1.80835883847255_0.782754435123386_1.22572845963323_-2.0_4.65341832192684_1.29040234590763_1.68094263561504_1.1044714602042,0.10084033613445378,0.3076923076923077,0,0,0
23,1,8,1977,2078,444,518,0.00,15,1.31306954713103,1.264649727101229,0.7333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1977_1992_2003_2013_2019_2020_2021_2041_2042_2047_2049_2060_2070_2075_2078,444_471_474_480_482_485_486_492_493_494_495_497_500_516_518,1.25235079662088_1.36065131819605_1.53829922050253_0.345422290833119_1.8199969999333_2.49157674646086_0.928274308310204_0.555963348987039_2.0751287063335_1.31306954713103_1.97599091279056_0.452932707043994_1.37060195143198_0.835472600492901_0.654014451450482,0.14705882352941177,0.2,0,0,0
24,1,8,2137,2189,348,366,0.00,11,1.03745256377885,1.023479138519902,0.8181818181818182,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,2137_2140_2143_2152_2163_2165_2167_2172_2175_2184_2189,348_349_350_352_358_359_360_362_363_365_366,1.13923560170913_0.384681909896154_-2.0_1.29160487621272_1.03745256377885_1.69502457558304_0.699288701264998_0.414084932325946_-2.0_1.54541805217576_1.00452103373252,0.20754716981132076,0.5789473684210527,0,0,0
25,1,8,1067,899,677,754,0.00,11,0.9293626687837451,1.023799039004753,0.7,0.8,0.9,0.9,1.0,1.0,1.0,1.0,1067_1065_1063_1013_1010_977_971_966_944_933_899,677_681_688_708_714_720_730_731_748_751_754,0.859864452459786_-2.0_0.786783465186023_0.643516367812634_1.36754741562843_1.941402878033_1.04681143025108_0.37944209611796_0.998860885107704_1.44114521747933_0.772616181971583,0.0650887573964497,0.14102564102564102,0,0,0
26,1,8,2233,2259,552,570,0.00,7,2.06700344566818,2.390104229506839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2233_2238_2242_2244_2257_2258_2259,552_554_559_562_563_564_570,1.40928925359498_2.19688087118651_2.06700344566818_6.47842894992504_1.209422447842_0.869387562681164_2.50031707565,0.25925925925925924,0.3684210526315789,0,0,0
27,1,8,2115,2047,641,654,0.00,7,1.5472870320748902,1.6398508838999302,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2115_2111_2110_2109_2107_2097_2047,641_642_644_645_648_652_654,1.55001300065231_1.54456106349747_1.19066565261658_1.26080017516499_2.4582705999331_1.83479481153513_-2.0,0.10144927536231885,0.5,0,0,0
28,1,8,2221,2143,289,301,0.00,7,1.24142006799425,1.362068972557477,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2221_2208_2207_2203_2194_2192_2143,289_291_292_293_298_299_301,0.999790815490396_1.45183605081625_-2.0_0.809440641220907_1.41628972868785_2.42850619182881_1.06655040730065,0.08860759493670886,0.5384615384615384,0,0,0
29,1,8,851,933,701,751,0.00,6,1.68572655036642,1.7693804682237435,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,851_858_867_915_929_933,701_705_706_710_738_751,2.37660580205037_2.27943751333262_1.28853671501952_1.93030788325351_1.30024967820711_1.44114521747933,0.07228915662650602,0.11764705882352941,0,0,0
30,1,8,1480,1386,657,666,0.00,6,0.7820746419364506,0.9054498708459242,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1480_1475_1467_1464_1433_1386,657_659_661_662_665_666,1.02609921181339_1.7985120561935_0.259138143317296_-2.0_0.538050072059511_-2.0,0.06315789473684211,0.6,0,0,0
31,1,8,1390,1378,717,759,0.00,5,0.841770079888609,1.2042072850254242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1390_1387_1386_1381_1378,717_718_719_757_759,0.450415380397944_-2.0_0.841770079888609_2.32043639478972_-2.0,0.38461538461538464,0.11627906976744186,0,0,0
32,1,8,2239,2134,553,587,0.00,5,1.4697834215002499,1.5862194511641903,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2239_2238_2194_2180_2134,553_554_567_586_587,1.40757372468279_2.19688087118651_-2.0_1.53199311831771_1.20843009046975,0.04716981132075472,0.14285714285714285,0,0,0
33,1,8,1386,1421,719,762,0.01,4,1.0012721123157395,0.9444558789397564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1386_1394_1420_1421,719_732_761_762,0.841770079888609_1.16077414474287_1.20495152754744_0.570327763580106,0.1111111111111111,0.09090909090909091,0,0,0
34,1,15,2395,2530,8,36,0.00,13,1.27942363396625,1.410284362705204,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2395_2409_2416_2420_2421_2425_2433_2444_2451_2472_2515_2529_2530,8_9_11_12_15_17_18_22_24_26_33_35_36,1.8299209132506_1.14338013585529_0.99190953114361_0.584169681551772_1.62484886932194_2.06311490811755_0.912285196786687_2.62880813411217_1.10177953107486_1.93121332164232_0.557190109343465_1.68565274900114_1.27942363396625,0.09558823529411764,0.4482758620689655,0,0,0
35,1,15,1839,1784,354,436,0.54,4,0.7650965505692335,0.7650965505692335,-0.25,0.0,0.25,0.5,0.5,0.75,1.0,1.0,1839_1829_1809_1784,354_404_427_436,1.00481198165171_0.525381119486757_-2.0_-2.0,0.07142857142857142,0.04819277108433735,0,0,0
36,1,12,2537,2354,865,956,0.00,30,1.2125243877346699,1.512584486252874,0.8,0.8333333333333334,0.8666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9666666666666667,0.9666666666666667,2537_2526_2504_2494_2493_2490_2485_2476_2474_2459_2449_2448_2445_2441_2440_2438_2437_2434_2432_2427_2426_2413_2404_2403_2387_2386_2382_2377_2355_2354,865_868_871_877_878_881_886_890_896_897_904_910_911_912_913_915_916_920_921_922_924_942_945_947_949_951_952_955_956_956,-2.0_1.02569096681122_2.88441240219273_0.961497267472383_0.543154823491193_-2.0_3.0291026053775_1.05861345746134_4.14779540469108_1.42585571402885_1.53170359143784_2.13300791103155_1.73906667288898_0.634581864724799_1.52350221701118_0.570394915831161_1.26329319057524_-2.0_0.976536094377852_2.18457952093898_1.7489481211004_0.874589487499257_1.02828221096823_1.1617555848941_1.85708347532162_1.00443026783495_0.646547112303443_2.32747306487041_1.04529869743843_-2.0,0.16304347826086957,0.32608695652173914,0,0,0
37,1,12,434,451,459,468,5.08,7,1.65823878637274,1.5141122520890886,-0.7142857142857143,-0.5714285714285714,-0.42857142857142855,-0.2857142857142857,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.7142857142857143,434_435_436_437_438_450_451,459_460_461_462_463_466_468,1.85146781522286_1.42698319968901_1.69024277874842_1.24634676489286_0.980533163601651_1.74497325609608_1.65823878637274,0.3888888888888889,0.7,0,0,0
38,1,12,2075,1969,464,578,0.00,5,1.83365275469891,1.7367140006808999,-1.0,-0.5,-0.5,-0.25,0.0,0.5,0.5,0.75,2075_2056_2026_2011_1969,464_476_521_569_578,1.83365275469891_2.42453014433802_0.951959103005769_-2.0_-2.0,0.04672897196261682,0.043478260869565216,0,0,0
39,1,6,381,165,314,374,0.00,18,1.2220690131980652,1.7466505659175902,0.47058823529411764,0.7058823529411765,0.7647058823529411,0.8823529411764706,0.9411764705882353,1.0,1.0,1.0,381_365_361_355_354_343_304_298_281_273_266_263_258_256_255_253_213_165,314_315_318_319_320_321_325_326_327_328_329_331_332_333_335_336_356_374,1.7557480980097_0.18392275403779_1.16517655597098_1.20788826029169_1.58903021823812_0.663960085575024_0.999976373234534_2.35509748936543_1.23624976610444_7.20021425133747_1.03446496797186_2.6390392089219_-2.0_1.14973826753899_1.27260162624833_-2.0_-2.0_-2.0,0.08294930875576037,0.29508196721311475,0,0,0
40,1,6,13,213,278,356,0.00,14,1.13842346429618,1.2946344456128018,0.5,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,13_22_35_46_82_99_131_137_144_189_202_203_209_213,278_281_284_286_287_291_294_295_296_302_304_305_312_356,0.807815095411375_1.52179245683598_0.42519298593161_1.10486498704822_1.54202700651725_1.23944092779546_0.623311523740229_2.04458968527125_1.72442701955946_3.11228527311725_1.13842346429618_1.05758483414648_0.488492533295681_-2.0,0.06965174129353234,0.17721518987341772,0,0,0
41,1,6,2692,2513,438,524,0.00,14,1.5484906039902,1.6224533361736047,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2692_2669_2658_2640_2619_2618_2602_2587_2571_2570_2566_2565_2563_2513,438_451_462_467_479_480_486_500_511_512_515_516_523_524,1.73433216521105_-2.0_0.695478819450663_2.06563116126412_2.18492996159986_0.715940262713574_0.955788590056262_2.09519474625773_-2.0_2.08449619167094_3.71818955475479_1.36264904276935_0.562729195799918_1.294080342535,0.07777777777777778,0.16091954022988506,0,0,0
42,1,6,231,293,937,999,0.00,13,1.239860681196315,1.2170528264832148,0.6153846153846154,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,231_235_236_237_242_246_255_262_266_276_280_282_293,937_973_974_975_977_980_983_986_991_992_996_997_999,1.46059360273539_-2.0_1.54299905860203_1.24859988132508_0.695094223220444_0.856400982775176_1.82690286030488_0.371955276918722_1.85873817284395_1.15560293556701_1.60473443035027_1.23112148106755_0.751891012088075,0.20634920634920634,0.20634920634920634,0,0,0
43,1,6,155,12,1017,1084,0.00,12,1.20495027021142,1.2250217850317469,0.8181818181818182,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,155_153_151_142_139_121_110_100_55_45_38_12,1017_1018_1019_1020_1022_1027_1028_1029_1033_1034_1041_1084,2.2962401082402_1.08816425101982_1.05186419760517_1.39857706400647_1.20495027021142_1.46897962847614_0.712464010835465_1.48578831233687_1.12368289494613_1.23834035979259_0.40618853787894_-2.0,0.08333333333333333,0.17647058823529413,0,0,0
44,1,6,1253,1278,777,791,0.05,6,1.2409782161583451,1.3429329664267033,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1253_1257_1267_1268_1277_1278,777_779_785_786_790_791,1.27303694152813_0.315958823835669_1.20891949078856_2.11660829754658_2.09603893781091_1.04703530705037,0.23076923076923078,0.4,0,0,0
45,1,6,224,165,554,621,0.00,6,0.743111788659301,1.0543286384225836,0.0,0.2,0.6,0.8,0.8,1.0,1.0,1.0,224_220_218_216_207_165,554_567_568_573_612_621,0.463796470035566_1.20186555495568_2.2026688301483_0.743111788659301_0.660200548314071_-2.0,0.1,0.08823529411764706,0,0,0
46,1,6,365,382,1006,1011,0.02,5,0.787219903671157,1.266977750090835,0.6,0.8,0.8,0.8,1.0,1.0,1.0,1.0,365_366_367_368_382,1006_1008_1009_1010_1011,1.04032732162106_0.787219903671157_0.477875934613533_0.391280413633785_3.63818517691464,0.2777777777777778,0.8333333333333334,0,0,0
47,1,6,731,627,457,500,0.00,5,1.38355146390436,1.1832614603981773,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,731_712_678_664_627,457_492_496_497_500,1.39895324805309_0.394687464921816_1.32223694711792_1.38355146390436_1.4168781779937,0.047619047619047616,0.11363636363636363,0,0,0
48,1,6,1224,1258,526,546,0.18,4,0.812968178835841,0.8985588677424184,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1224_1230_1241_1258,526_541_544_546,1.2573811432518_0.812968178835841_0.625327281139614_-2.0,0.11428571428571428,0.19047619047619047,0,0,0
49,1,13,2014,1795,411,466,0.00,13,1.3954074985689,1.5295963341498502,0.5,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,2014_1998_1973_1936_1913_1892_1889_1865_1855_1853_1838_1826_1795,411_418_427_436_439_440_441_453_456_458_459_460_466,0.837122067520461_1.5794886481778_-2.0_2.84704525933481_1.63550093080632_1.12480424638325_0.58590767873483_1.67155664386418_1.21132634896_3.04047508636534_-2.0_0.76273643135151_-2.0,0.05909090909090909,0.23214285714285715,0,0,0
50,1,13,2210,1889,349,487,0.00,13,1.59636305448087,1.4827644239048914,0.5,0.75,0.75,0.8333333333333334,0.9166666666666666,1.0,1.0,1.0,2210_2201_2164_2126_2079_2044_2043_2042_2041_2011_1978_1935_1889,349_350_371_391_427_430_431_433_434_459_475_486_487,1.82088645926975_1.9848594929673_1.37183964969199_-2.0_1.19597455784342_-2.0_0.645186516697673_1.96178998994036_0.550763980005091_-2.0_2.01156564026546_2.26551468588017_1.0192632664877,0.040372670807453416,0.09352517985611511,0,0,0
51,1,13,1681,1550,395,411,0.00,8,1.1547655291559005,1.4155335613614881,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1681_1680_1677_1672_1646_1634_1594_1550,395_396_397_398_400_402_406_411,0.951141604719611_-2.0_0.756761013799343_2.95286923402485_1.76861620811164_1.35838945359219_0.705423853921295_-2.0,0.06060606060606061,0.47058823529411764,0,0,0
52,1,13,1150,973,485,507,0.00,7,0.87755343948769,1.2067903187275113,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1150_1149_1103_1060_1013_978_973,485_486_487_489_495_497_507,0.87755343948769_2.25278719489237_0.763328106404385_1.34416136542661_0.355739267368302_0.702489029068382_2.15147382844484,0.03932584269662921,0.30434782608695654,0,0,0
53,1,13,1489,1379,479,502,0.00,5,1.35436642297155,1.4022541536245023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1489_1472_1433_1399_1379,479_480_484_502_502,-2.0_1.82591985176384_1.07436391679107_1.50912547411714_1.19960737182596,0.04504504504504504,0.20833333333333334,0,0,0
54,1,13,1436,1523,92,155,0.22,4,1.9431065782185502,1.9771349816898502,-0.75,-0.25,0.0,0.25,0.25,0.75,1.0,1.0,1436_1463_1492_1523,92_114_128_155,2.08740219261117_1.79881096382593_1.65501739750258_2.36730937281972,0.045454545454545456,0.0625,0,0,0
55,1,4,1981,2102,556,642,0.00,7,1.7058528756601001,1.6059522980003667,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,1.0,1981_2007_2008_2056_2070_2087_2102,556_561_575_597_632_633_642,1.03025692287051_1.91232546299253_1.76035481804746_-2.0_1.39807635315838_1.88334929766058_1.65135093327274,0.05737704918032787,0.08045977011494253,0,0,0
56,1,4,1981,1864,556,642,0.00,6,1.24764265424706,1.4622842168109351,0.4,0.6,0.6,0.8,1.0,1.0,1.0,1.0,1981_1947_1929_1905_1882_1864,556_575_606_612_635_642,1.03025692287051_2.59616528765265_1.50339050362504_1.21215705107112_1.14860727822329_1.283128257423,0.05084745762711865,0.06896551724137931,0,0,0
57,1,4,328,264,1271,1329,0.00,5,1.42988152954845,1.4456756089417062,-1.0,-1.0,-1.0,-0.5,-0.25,0.0,0.0,0.5,328_310_297_273_264,1271_1299_1314_1318_1329,2.06993525633383_1.42988152954845_0.795259578237051_1.55874213614777_1.37455954444143,0.07692307692307693,0.0847457627118644,0,0,0
58,1,4,1218,1079,313,398,0.00,5,1.32117345777951,2.3531789813562902,0.25,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1218_1191_1141_1102_1079,313_348_386_398_398,1.02965803828514_6.31435443820881_0.45601457165733_1.61268887727388_-2.0,0.03571428571428571,0.05813953488372093,0,0,0
59,1,4,1824,1882,557,635,0.09,4,0.88900798836933,0.8733796903032817,-0.5,-0.5,-0.5,-0.5,0.25,0.25,0.25,0.25,1824_1828_1864_1882,557_575_612_635,-2.0_0.88900798836933_0.582523804317225_1.14860727822329,0.06779661016949153,0.05063291139240506,0,0,0
60,1,4,2370,2448,673,766,0.05,4,1.56980632519641,1.7288699109785766,0.0,0.25,0.25,0.5,0.75,1.0,1.0,1.0,2370_2400_2425_2448,673_717_719_766,2.11156877657338_1.50523463116594_-2.0_1.56980632519641,0.05063291139240506,0.0425531914893617,0,0,0
61,1,10,391,13,814,872,0.00,24,1.2006915397680502,1.2808704633062087,0.5217391304347826,0.7391304347826086,0.782608695652174,0.9130434782608695,0.9565217391304348,0.9565217391304348,0.9565217391304348,1.0,391_378_365_331_328_310_273_272_262_260_253_208_182_172_155_144_126_123_115_71_41_26_14_13,814_815_817_818_832_833_834_836_841_842_845_847_854_855_856_859_861_862_863_867_870_871_872_872,-2.0_-2.0_1.02748115196847_0.539586333060183_0.817562589240445_0.846762945166751_1.07586307873281_1.26592449670909_1.23989047124136_1.6802573637028_1.89252576276148_1.16149260829474_1.97357712850063_0.441191163379248_2.30610649815028_1.54290207339268_0.914815357511123_1.11105051607893_2.37139995810102_1.34186279547689_1.34573486703617_0.72142210761908_-2.0_-2.0,0.0633245382585752,0.4067796610169492,0,0,0
62,1,10,2564,2672,609,687,0.00,7,1.21507686944297,1.167010499267517,0.42857142857142855,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,2564_2595_2605_2609_2657_2660_2672,609_629_674_676_685_686_687,1.31998939567568_1.69915786598527_1.21507686944297_0.906515369334114_0.561478960251083_1.40299005877329_1.06386497541021,0.06422018348623854,0.08860759493670886,0,0,0
