num,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,hocv1,hocv2,hocv3,hocv4,hocv5,hocv6,hocv7,hocv8,block1,block2,ks,density1,density2,CSR,module,Ts
18,6,7,174,236,2566,2635,0.00,12,1.28880610604479,1.2264959785845257,0.0,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,0.9166666666666666,1.0,174_175_176_178_188_211_218_219_226_229_235_236,2566_2569_2571_2572_2582_2600_2613_2615_2619_2623_2634_2635,0.666808412304787_1.28880610604479_1.61738763403581_1.18183060846051_-2.0_1.72767231613652_1.46096838087292_1.62461970105912_1.34582134375335_0.485706951666569_0.969915929591559_1.12191838050385,0.19047619047619047,0.17142857142857143,0,0,0
19,6,7,419,346,2033,2099,0.00,10,1.12979227841869,1.5748700114902419,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,419_417_414_412_409_401_400_395_393_346,2033_2034_2036_2044_2050_2081_2082_2084_2090_2099,0.816430366740938_1.25224970978408_1.35509800994444_0.978266938711092_1.0073348470533_0.572263655981997_3.17435987004548_0.565266128592231_4.50291530032944_1.52451528771942,0.13513513513513514,0.14925373134328357,0,0,0
20,6,7,374,296,1927,1966,0.00,9,1.1064492746533,1.1663888312711628,0.375,0.625,0.875,0.875,0.875,0.875,1.0,1.0,374_363_362_359_358_347_342_336_296,1927_1945_1946_1951_1952_1956_1958_1965_1966,1.88206970022173_1.25516553531131_0.731838257029031_-2.0_1.55116027209228_0.870127636250657_1.1064492746533_0.767911143339831_-2.0,0.11392405063291139,0.225,0,0,0
21,6,7,285,409,1862,2048,0.00,8,1.11122154718976,1.3956742595560043,0.25,0.625,0.625,0.75,0.75,1.0,1.0,1.0,285_332_335_362_366_380_383_409,1862_1868_1896_1946_1996_2015_2019_2048,1.0360352597381_2.57263868890152_2.44607657946527_0.731838257029031_0.89233840951475_0.725548795637963_1.18640783464142_1.57451025151998,0.064,0.0427807486631016,0,0,0
22,6,7,226,134,72,107,0.00,8,0.942180924653768,1.0639519297301123,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,226_223_198_194_192_182_178_134,72_73_81_88_90_100_101_107,2.04177571971729_0.700364910653145_0.725342413179442_0.942180924653768_1.03844912223686_0.528126271356962_1.47142414631332_-2.0,0.08602150537634409,0.2222222222222222,0,0,0
23,6,7,264,191,348,380,0.00,6,1.30435477806394,1.1607436333435133,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,264_261_251_246_241_191,348_363_369_370_376_380,1.35727926854642_1.58262966381092_0.508922333262206_1.05053212303408_1.30435477806394_-2.0,0.08108108108108109,0.18181818181818182,0,0,0
28,8,11,315,376,939,1033,0.00,5,1.14839411282795,1.6012128797869465,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0,315_341_348_351_376,939_985_986_991_1033,1.77376235504196_1.14839411282795_0.606524063739819_0.992761587551924_3.48462227977308,0.08064516129032258,0.05263157894736842,0,0,0
30,6,8,815,651,1627,1710,0.00,9,1.18044662687182,1.3004173253119042,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,815_810_797_764_758_708_697_671_651,1627_1628_1648_1676_1680_1690_1695_1708_1710,1.43100802807058_2.42103173775712_1.14540799288894_1.18044662687182_0.812750430880017_1.061077999151_1.1124111237071_1.194324229944_1.34529775853656,0.05454545454545454,0.10714285714285714,0,0,0
34,5,7,368,633,3157,3271,0.00,41,1.24633973414269,1.4307740640173428,0.2682926829268293,0.6829268292682927,0.8048780487804879,0.8292682926829268,0.8292682926829268,0.9024390243902439,0.926829268292683,0.9512195121951219,368_371_373_374_380_382_387_390_400_403_407_420_424_428_434_436_450_451_458_462_465_472_473_474_478_484_485_497_498_502_511_543_545_547_556_566_589_601_626_627_633,3157_3162_3164_3165_3168_3169_3172_3176_3177_3179_3182_3183_3185_3186_3187_3188_3189_3190_3191_3192_3193_3196_3197_3198_3200_3203_3206_3207_3208_3210_3212_3232_3234_3235_3237_3238_3239_3245_3246_3247_3271,1.9448236543598_1.5717260939421_2.05049119098797_2.35519550188936_0.599753287369788_1.75825047470803_-2.0_1.07410012410133_1.30128296490937_1.10060798982912_2.32673341852491_-2.0_2.18938759135104_2.49752117306444_0.656005856018659_-2.0_3.10183631406477_0.714989297006185_1.31002055012229_1.53278022962796_1.22069164119109_0.831476253239175_1.04906688977939_1.05154897298467_1.19803274888844_1.44287723710619_1.24633973414269_1.07503298392489_1.21870939191739_2.5937530037524_-2.0_0.773440123866985_1.86904944579621_1.61341591805547_0.962926159043677_0.852808927121929_1.1540528239515_0.995383626134317_0.968375693504988_1.33244811452893_1.40370496783423,0.15413533834586465,0.3565217391304348,0,0,0
35,5,7,829,612,3047,3157,0.00,40,1.188414085580365,1.3232722680302698,0.48717948717948717,0.7435897435897436,0.8717948717948718,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,1.0,829_807_806_804_799_796_793_782_779_775_774_767_764_763_760_758_755_752_747_731_730_728_727_725_720_719_718_717_713_706_705_700_694_691_686_673_670_664_661_612,3047_3053_3054_3056_3058_3062_3064_3076_3082_3083_3084_3091_3098_3100_3102_3104_3107_3109_3110_3114_3115_3116_3118_3120_3123_3124_3126_3127_3131_3132_3133_3134_3138_3140_3144_3147_3148_3150_3151_3157,0.916101967876535_0.719000182905609_2.18717185795764_2.52333587959006_1.54422507190027_1.09420688680741_4.85301031554103_0.874883749750268_1.46581261245723_1.1507379614745_1.18765617609789_1.58434289894659_1.17317245947794_1.33243221960501_-2.0_1.32947037836018_1.55558114677835_1.43884609418802_1.3117708461621_0.612227574906716_0.909540778186166_0.501815053372817_1.2307024346201_1.21209014692702_1.37108939584292_0.643222853677901_1.22917653158335_1.18917199506284_1.14636427528329_1.66690678899038_1.06286189268341_1.02850560858962_1.86013388144404_0.864850647236973_-2.0_1.00567298267222_0.572028648196391_1.16655541213075_2.05284855780231_0.716822020064396,0.1834862385321101,0.36036036036036034,0,0,0
37,5,7,359,168,3256,3284,0.00,21,1.17229149255734,1.2198762420301916,0.55,0.7,0.75,0.9,1.0,1.0,1.0,1.0,359_352_345_344_298_285_279_269_267_263_257_256_247_242_229_211_204_199_196_188_168,3256_3258_3263_3264_3267_3268_3269_3270_3271_3272_3273_3274_3275_3276_3278_3279_3280_3281_3282_3284_3284,1.30064917487168_0.714718878256169_1.40599467136431_0.261974586266053_0.910007142129383_1.05800627201896_1.3447209360038_0.934051104096471_0.988198372375245_0.941794450219511_1.4208778680979_1.55819855658167_1.18128666622007_1.93378549235717_-2.0_1.17229149255734_1.11350105709099_1.48025064162125_1.07355223116123_2.38378900528444_-2.0,0.109375,0.7241379310344828,0,0,0
38,5,7,1248,1445,3260,3289,0.00,13,1.25858781842456,1.6950661409928638,0.23076923076923078,0.5384615384615384,0.6153846153846154,0.7692307692307693,0.9230769230769231,0.9230769230769231,1.0,1.0,1248_1295_1299_1314_1320_1322_1331_1342_1363_1376_1386_1403_1445,3260_3266_3267_3268_3271_3272_3274_3276_3280_3282_3285_3286_3289,0.639844336698511_1.66975892801994_1.29972630147317_1.22054957816634_0.962306380427558_1.07645900383009_2.77403598791064_1.68618045746938_5.17100252957704_1.0768605397144_1.25858781842456_0.842149617463669_2.35839835373193,0.06565656565656566,0.43333333333333335,0,0,0
39,5,7,1087,1279,889,943,0.00,12,1.166579763978365,1.4865255604989684,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1087_1100_1103_1104_1110_1145_1161_1178_1180_1218_1241_1279,889_892_898_899_900_910_911_914_924_931_933_943,1.15758322956638_1.50462700543014_0.987694615328703_0.89085728277317_1.03829355823035_0.857720859502537_1.87709030629937_1.1691290438293_1.32700694273513_3.17641021343442_1.16403048412743_2.68786318473069,0.06217616580310881,0.21818181818181817,0,0,0
40,5,7,927,844,2901,2968,0.00,7,1.46325160821663,1.6581752548539188,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,927_923_915_906_905_894_844,2901_2903_2905_2914_2915_2960_2968,3.86899069237343_1.55171119947301_1.59299616285971_1.46325160821663_0.969323031693565_1.20392616142245_0.957027927938635,0.08333333333333333,0.10294117647058823,0,0,0
41,5,7,1615,1497,5,29,0.00,7,1.184322086854,1.3099872348988744,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1615_1590_1586_1541_1540_1539_1497,5_8_9_13_14_17_29,-2.0_1.20296406595271_1.02550813495182_1.184322086854_2.3916485598391_-2.0_0.745493326896741,0.058823529411764705,0.28,0,0,0
42,5,7,475,529,2831,2893,0.00,6,0.933911822144988,1.061641236544975,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,475_515_517_518_521_529,2831_2876_2877_2879_2887_2893,0.734438902445003_-2.0_0.91206663636579_0.961805763810273_1.76598305795882_0.933911822144988,0.10909090909090909,0.09523809523809523,0,0,0
44,5,7,954,892,3225,3232,0.00,5,1.17002915046156,1.1459537627422074,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,954_953_949_941_892,3225_3227_3228_3231_3232,1.31129801321573_0.868972723795773_1.17002915046156_1.47633791053104_0.903131015706934,0.07936507936507936,0.625,0,0,0
46,5,7,1473,1403,965,987,0.00,5,1.3129066511437,1.288233872369568,0.5,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1473_1468_1456_1446_1403,965_966_967_982_987,0.904028715508452_-2.0_1.28323234639521_1.34258095589219_1.62309347168242,0.07042253521126761,0.21739130434782608,0,0,0
49,11,9,305,418,2015,2114,0.00,14,1.0851081365078366,1.2313364741827255,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7857142857142857,0.9285714285714286,0.9285714285714286,1.0,1.0,305_326_328_334_338_341_347_354_355_361_385_398_400_418,2015_2055_2060_2064_2072_2074_2077_2082_2085_2087_2091_2100_2101_2114,0.875078783262498_0.723648398763875_1.89042267335908_0.79039330371325_0.835132074002954_0.917547233737348_1.68817199559654_1.90590403624297_0.992362315090133_0.81178362442967_1.25409121104584_2.1514838548477_1.22483717654076_1.17785395792554,0.12280701754385964,0.14,0,0,0
52,2,2,525,832,2176,2402,0.00,53,1.25930250839108,1.3080725227708352,0.5283018867924528,0.7547169811320755,0.9245283018867925,0.9433962264150944,0.9811320754716981,0.9811320754716981,1.0,1.0,525_537_545_549_554_557_561_562_563_574_582_584_592_593_606_614_616_618_623_628_630_634_638_645_646_655_666_675_676_685_690_695_715_716_719_726_734_749_752_754_755_765_783_794_800_804_807_808_813_818_819_826_832,2176_2178_2183_2192_2197_2198_2204_2206_2208_2214_2222_2225_2228_2230_2237_2245_2247_2248_2252_2253_2255_2256_2264_2269_2270_2273_2279_2310_2311_2314_2315_2322_2327_2328_2329_2331_2338_2349_2351_2352_2355_2356_2363_2365_2366_2367_2368_2371_2375_2377_2381_2382_2402,1.25566905491954_0.963532147593893_-2.0_0.759869673053786_0.675555792507173_0.906412103515012_1.43766714565124_1.41452037587471_-2.0_1.49000322068603_2.54234428878612_1.90071069459268_1.30440086440044_2.1388443322598_1.2797897943103_1.25930250839108_1.00192526052636_1.40316097946682_0.401740409426998_2.9138942028991_1.16512671007785_1.23876159196219_0.758909929638075_1.26567436113461_0.473994568054961_-2.0_1.40483653104491_0.802923021255485_1.46450934597712_1.07197082477574_1.1490785317732_0.963924462140451_0.907457902508042_1.16955770500439_1.05160269560406_1.00048729991391_1.04637356687516_1.60169070947887_1.4580788208102_1.44104933853072_2.41483262047069_1.12306136021315_1.33041077216742_2.00036423110051_1.26558868893479_1.81158911636616_1.13445412932821_1.42185249675085_1.43068934013694_0.937462063741552_-2.0_2.16263645217413_0.577261578965489,0.17207792207792208,0.23348017621145375,0,0,0
53,2,2,1001,800,2597,2735,0.00,27,1.37737000137257,1.4298230956249531,0.6538461538461539,0.9230769230769231,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1001_999_997_996_994_992_984_963_962_959_955_952_945_944_938_934_923_906_899_884_883_869_867_864_855_849_800,2597_2598_2600_2601_2605_2607_2612_2622_2624_2625_2628_2631_2643_2657_2659_2672_2676_2682_2694_2704_2705_2721_2723_2724_2729_2732_2735,1.63010966752731_1.33903124422647_1.22458094446_1.04478835768707_1.41087801260864_1.79150258634265_0.831918770223348_1.11886415593187_2.43495835191695_2.27787709756366_1.66113463401453_0.9034452971433_0.897154750148915_1.37737000137257_1.19571274849682_0.569469409748515_1.73405822794973_1.22243733283323_1.37083023748014_2.79790739964421_1.88195172932098_1.79017722926692_1.63009667299073_1.40708032628694_0.675164818493436_0.880720611229394_1.50600296696541,0.13366336633663367,0.19424460431654678,0,0,0
54,2,2,1684,1566,3946,4010,0.00,24,1.0730041714552,1.105491344313298,0.6086956521739131,0.8695652173913043,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1684_1683_1682_1681_1674_1671_1670_1668_1666_1661_1655_1654_1652_1651_1649_1648_1646_1639_1638_1625_1619_1616_1615_1566,3946_3947_3949_3951_3958_3960_3962_3964_3966_3969_3970_3973_3975_3976_3977_3978_3983_3984_3987_3990_3998_3999_4002_4010,0.715216483679636_1.08948607067101_0.887623543374821_0.72119958373345_0.952799176499163_0.739148385779901_1.13448482212603_1.00765234113237_0.509374835089154_1.02698889818876_1.17740684334305_1.2349886315809_1.00623306553661_1.58192222710614_1.71908446520815_0.737229031052587_1.09300952054315_1.57586306043495_1.28130290555073_0.71753979140235_2.04473938217758_1.40000368354016_1.0730041714552_-2.0,0.20168067226890757,0.36923076923076925,0,0,0
55,2,2,1258,1336,3617,3651,0.00,22,1.08527636165546,1.0273503962089958,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1258_1265_1266_1268_1269_1271_1276_1290_1299_1300_1301_1309_1316_1317_1318_1319_1325_1326_1328_1330_1334_1336,3617_3620_3621_3624_3625_3626_3627_3633_3635_3636_3637_3638_3639_3640_3641_3642_3644_3646_3648_3649_3650_3651,1.40214831822466_1.08914246976908_1.50227468143888_1.09121454637953_0.735260441703885_1.48243173091312_0.878962295364621_0.808776511793595_1.69524147628393_0.666882463045921_0.872225320563037_0.324210039497794_1.00131620512473_1.18935235072508_0.777354701154572_1.30510262267496_1.09635143522103_1.18016447004125_1.08141025354184_0.606502631840986_1.34316562716663_0.472218124128777,0.27848101265822783,0.6285714285714286,0,0,0
56,2,2,1607,1467,737,779,0.00,20,1.34840030678765,1.4276894066595078,0.7368421052631579,0.8947368421052632,0.8947368421052632,0.9473684210526315,1.0,1.0,1.0,1.0,1607_1599_1591_1586_1582_1571_1569_1566_1562_1552_1550_1549_1547_1546_1542_1531_1526_1523_1517_1467,737_739_741_742_743_746_747_748_751_755_757_758_761_762_763_764_767_768_771_779,1.35028914296086_-2.0_1.34840030678765_1.3786657937179_1.616605648319_1.13209862144956_1.82917126046823_1.10439313708103_1.04750576911696_3.45494830348451_1.33456657160116_1.18730793205727_1.12008512107994_1.65110766530606_1.58406589310844_1.21060115781033_1.48197988063054_0.818263887756275_1.58045725550495_0.895585378289985,0.14184397163120568,0.46511627906976744,0,0,0
57,2,2,1546,1337,565,617,0.00,19,1.24910712103822,1.3502425676017442,0.5,0.6111111111111112,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1546_1496_1492_1491_1478_1475_1470_1467_1466_1457_1439_1423_1421_1402_1399_1398_1390_1387_1337,565_580_581_582_584_585_586_588_589_590_595_602_606_609_610_611_613_614_617,2.4687720550037_1.5185146970768_1.38738585506132_1.83362827251126_-2.0_3.00291558905007_1.02280098618719_0.648089085013951_1.49984203704916_1.45848802728377_0.800665418736103_1.44156566856344_0.943271619549738_1.19837329577197_0.767834074838712_1.15808365546362_1.24910712103822_0.55478619103063_-2.0,0.09047619047619047,0.3584905660377358,0,0,0
58,2,2,1192,1065,3455,3492,0.00,18,1.18387894992411,1.190564499594678,0.5294117647058824,0.7647058823529411,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,1.0,1192_1185_1182_1172_1156_1154_1144_1142_1128_1127_1116_1114_1105_1104_1103_1099_1098_1065,3455_3456_3457_3461_3462_3463_3470_3472_3475_3476_3477_3478_3483_3484_3485_3490_3491_3492,1.41411034141021_0.504578355364826_0.72032574040136_1.11990920018038_1.36178453268791_1.52025712014262_1.09041818202294_1.81179961829633_1.2658558324168_1.0676539007192_0.985768149375655_0.785876638063262_1.32355368736585_1.18387894992411_1.40042331648272_2.00325669706638_0.680146231188976_-2.0,0.140625,0.47368421052631576,0,0,0
59,2,2,1732,1771,550,578,0.00,12,1.28111960284725,1.4883054942760587,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1732_1734_1736_1738_1741_1743_1745_1762_1765_1766_1769_1771,550_552_554_555_567_569_570_574_575_576_577_578,1.31726144014477_1.49623540190716_1.03162783481823_1.12895786772613_1.24497776554973_1.06610047019812_1.73106853345281_2.54707474844285_0.954575358705514_1.42352149711657_1.18914418954391_2.72912082370691,0.3,0.41379310344827586,0,0,0
61,2,2,1433,1287,3865,3987,0.00,10,1.05452407545184,1.263449456318157,0.0,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.8888888888888888,1433_1400_1392_1389_1379_1377_1373_1340_1334_1287,3865_3912_3958_3966_3970_3975_3977_3983_3984_3987,1.26392304685374_1.68490589688592_0.961402740945132_0.752418753666778_1.05452407545184_0.890138486740874_2.09124187765653_-2.0_1.02788379044432_1.64460643821828,0.06802721088435375,0.08130081300813008,0,0,0
63,2,2,1361,1241,3539,3634,0.00,9,1.06507576729472,0.9699621267062337,0.5,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1361_1355_1351_1344_1343_1339_1335_1290_1241,3539_3544_3546_3548_3549_3553_3600_3633_3634,1.17907609235421_-2.0_0.534161256730685_-2.0_1.17026603377731_1.35897875488249_1.06507576729472_0.808776511793595_0.673400470110626,0.0743801652892562,0.09375,0,0,0
64,2,2,1028,962,2050,2068,0.00,8,1.27696986764398,1.4656922007468478,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1028_1025_1020_1018_1016_1014_1010_962,2050_2054_2059_2060_2061_2063_2066_2068,0.851878072764662_-2.0_1.43793432462583_0.976926306022542_1.21345573835727_1.71063071966432_1.27696986764398_2.79205037614933,0.11940298507462686,0.42105263157894735,0,0,0
65,2,2,1235,1114,651,692,0.00,8,1.03043556959825,1.0668702822791645,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,1235_1228_1222_1217_1210_1207_1164_1114,651_654_659_661_663_664_689_692,0.77638434784863_1.83730705299775_1.03895249021476_1.02335364478637_1.064400323678_1.03043556959825_-2.0_0.69725854683039,0.06557377049180328,0.19047619047619047,0,0,0
66,2,2,1690,1571,608,630,0.00,8,1.27453961182278,1.4363545542691754,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,1690_1678_1675_1663_1647_1634_1621_1571,608_609_611_614_617_622_626_630,1.27453961182278_1.21543620240748_1.64340034704965_0.798296448847807_1.10147298583539_2.26230935909368_1.75902692482744_-2.0,0.06666666666666667,0.34782608695652173,0,0,0
67,2,2,231,61,2310,2397,0.00,7,1.11726786847307,1.3805373136696582,0.3333333333333333,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,231_200_190_149_124_108_61,2310_2357_2360_2376_2383_2392_2397,1.73096027710157_-2.0_1.11726786847307_2.57007189560779_-2.0_0.593943460053319_0.890443067112541,0.04093567251461988,0.07954545454545454,0,0,0
68,2,2,494,382,2656,2760,0.00,6,1.1843440427415541,1.2281005879226943,0.4,0.6,0.8,0.8,1.0,1.0,1.0,1.0,494_479_476_469_431_382,2656_2681_2694_2712_2757_2760,0.831118170350932_1.77169041570441_1.64791843300217_1.49872955442012_0.869958531062988_0.749188422995546,0.05309734513274336,0.05714285714285714,0,0,0
69,2,2,679,554,3118,3215,0.00,6,0.960639300344213,1.0579703780469838,0.2,0.2,0.4,0.4,1.0,1.0,1.0,1.0,679_639_631_610_600_554,3118_3153_3157_3192_3211_3215,1.09276163889833_-2.0_1.72343983835154_0.587163073147969_0.828516961790096_-2.0,0.047619047619047616,0.061224489795918366,0,0,0
70,2,2,1253,1201,3842,3850,0.00,6,1.0849514645877192,1.1035109843883357,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1253_1250_1248_1247_1246_1201,3842_3844_3846_3847_3848_3850,1.34502013574787_-2.0_1.20020843329494_0.899120872630035_0.969694495880498_-2.0,0.11320754716981132,0.6666666666666666,0,0,0
72,2,2,366,443,2256,2315,0.00,6,0.9398842719716201,1.2045063415819737,0.16666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,366_372_382_391_434_443,2256_2264_2269_2273_2311_2315,1.67463201744691_0.585583699729727_0.979833491402451_2.37732816776365_0.709725620608315_0.899935052540789,0.07692307692307693,0.1,0,0,0
73,2,2,1587,1697,2694,2819,0.00,5,1.29048119595857,1.46471582122708,-0.2,0.2,0.4,0.8,0.8,0.8,0.8,1.0,1587_1622_1650_1694_1697,2694_2744_2768_2770_2819,1.6398321012997_1.14271146999946_1.97196654268853_1.29048119595857_1.27858779618914,0.04504504504504504,0.03968253968253968,0,0,0
75,2,2,1411,1514,1771,1828,0.00,5,1.0175806555799,1.001605975835288,0.2,0.6,0.6,0.6,0.8,1.0,1.0,1.0,1411_1417_1440_1487_1514,1771_1778_1782_1802_1828,0.640130349091641_1.0175806555799_0.748196932907738_1.53023987514479_1.07188206645237,0.04807692307692308,0.08620689655172414,0,0,0
