num,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,hocv1,hocv2,hocv3,hocv4,hocv5,hocv6,hocv7,hocv8,block1,block2,ks,density1,density2,CSR,module,Ts
11,11,10,392,438,386,452,0.08,4,0.8979884885938945,1.1766474879034443,-0.25,-0.25,0.0,0.75,0.75,0.75,1.0,1.0,392_409_425_438,386_392_428_452,0.80926416322479_2.21194432142228_0.698668653003708_0.986712813962999,0.0851063829787234,0.05970149253731343,0,0,0
12,14,4,356,100,909,1105,0.00,98,0.903080375834462,0.9792234195622195,0.7216494845360825,0.8969072164948454,0.9587628865979382,0.979381443298969,0.979381443298969,0.9896907216494846,1.0,1.0,356_354_353_351_349_344_343_342_341_339_338_337_336_335_334_333_332_331_330_325_324_320_319_318_317_315_314_313_312_311_309_308_304_300_291_290_289_284_279_278_276_274_273_270_268_267_266_264_263_262_260_257_255_254_252_251_247_246_244_243_240_233_232_231_227_226_225_221_220_219_213_212_211_209_206_199_198_197_196_195_191_190_186_185_184_183_182_181_178_175_171_167_164_155_153_152_150_100,909_910_913_914_915_917_919_920_925_926_927_929_930_940_942_944_945_946_952_954_955_957_958_959_960_962_963_966_967_969_971_973_976_978_982_984_985_988_991_993_994_995_998_999_1001_1002_1003_1006_1007_1008_1011_1018_1019_1023_1024_1025_1028_1029_1030_1031_1032_1033_1037_1039_1042_1046_1047_1049_1050_1051_1053_1054_1056_1057_1060_1061_1062_1063_1064_1066_1072_1074_1076_1078_1079_1080_1081_1082_1084_1086_1093_1095_1097_1099_1101_1103_1104_1105,2.15693927454727_0.784907979758349_0.758688488736054_1.66356029296278_1.10607123097988_0.722660463065666_0.685544874759364_0.926184365895572_1.26697826156251_0.905330380392291_0.886191634122897_0.988391666770246_1.20494015775244_0.88455115769657_1.38328029737691_0.647099163459636_1.18300664891972_0.912489817126386_0.688430325686872_0.334773128212143_0.540007147578082_0.825593204075499_0.591030910406027_1.32001808786113_0.696279998558119_1.20510863673891_0.69725422542749_0.874812023217059_0.781021868302738_0.861923759055749_0.340400607930029_0.820797619313405_1.22439953066143_0.78170314410177_0.750370824532191_1.20707843432558_0.903080375834462_1.60014219476497_0.843998576551212_0.517766181693207_0.255595062822417_1.31546338926608_0.71053598920814_0.540872808254807_1.0285935670072_1.3213711757391_1.03582060604459_0.936219516273351_-2.0_2.0109056781749_1.07444365164618_1.01274690931978_0.152161078261336_1.52067796352377_0.797159257585677_2.4338948498892_0.67921569402145_1.19389707570944_1.26787119138594_1.40050661279555_1.16998767317694_0.927104948328071_0.306157932150541_1.15533378071036_0.659836867622629_0.851868075214067_0.798746758401848_0.702590230565806_0.8200398346811_1.21701235438809_1.2264429642803_1.53863457461611_0.746046658614972_0.515460656002638_1.07959512252851_1.19392517559518_0.82720597481827_1.09907716935068_1.0702312521706_0.979354412608126_0.75836036316116_3.00415740646558_1.32849060116308_1.1011208546863_0.622710372201921_1.07765989343099_1.1858305543559_0.511077249751448_0.564343333410684_0.746143407410752_0.430214083037541_0.581739011585763_0.852050817706827_0.864733457374629_1.25800110792616_0.865158469077213_1.0906837672713_1.09678549405169,0.38132295719844356,0.49746192893401014,0,0,0
13,14,4,1,147,1117,1256,0.00,66,0.832058647267402,0.9300097962623961,0.7272727272727273,0.9545454545454546,0.9848484848484849,1.0,1.0,1.0,1.0,1.0,1_5_8_11_13_14_17_19_20_21_22_27_34_36_37_39_44_45_46_47_48_49_52_53_54_56_59_60_63_65_70_85_87_88_89_90_96_97_98_100_101_102_103_104_105_106_107_110_111_114_115_116_117_120_122_125_126_128_131_132_133_134_137_145_146_147,1117_1119_1120_1122_1125_1126_1132_1135_1136_1137_1138_1140_1145_1146_1147_1150_1151_1152_1153_1155_1157_1158_1160_1161_1162_1163_1167_1168_1170_1172_1176_1185_1188_1189_1190_1192_1212_1213_1214_1215_1216_1217_1218_1219_1221_1222_1223_1226_1228_1233_1234_1236_1240_1242_1243_1245_1246_1247_1248_1249_1250_1251_1252_1254_1255_1256,0.895133272868178_0.715268615354049_0.962132800540296_0.816790703146501_1.09247907840391_0.860965050131088_0.963230447979094_1.01623226498263_1.01009393860774_1.18699603183915_1.79383700459775_0.827784607332548_0.89707551631249_0.665746432614231_0.740312837898941_0.742209749670728_1.74986080755316_0.723523370745901_1.59198451270388_0.784880610213857_1.49459770145949_0.660050956322303_0.705045713406051_0.835240047995322_0.972541868337718_0.832058647267402_1.41407457315274_0.866716907538664_0.658659167474739_0.428875637280181_0.761077864829814_1.1894764530152_1.49460904704606_1.060270001481_0.305919019508993_0.798645979041308_0.866552583551489_1.0903324937261_0.987329412343154_1.38218143342812_1.07225773151842_0.825836564164664_-2.0_0.703774288898634_0.797679806036335_1.04325018911797_0.934895704115325_1.24414429335014_1.91451283493962_0.729428675829559_0.779269638425849_0.971549047408378_0.370538687900319_0.827024615863785_0.795747926041786_0.824467346601817_0.823959216501085_0.689470025690476_0.825210259326603_0.676864517061885_0.695750564142196_0.680560629062225_0.679575555726308_1.00194503027469_0.960554851933489_0.741575595422219,0.4489795918367347,0.4714285714285714,0,0,0
14,14,4,547,357,109,225,0.00,55,0.92015348787428,0.9356297384887308,0.5185185185185185,0.7777777777777778,0.9074074074074074,0.9259259259259259,0.9259259259259259,0.9629629629629629,1.0,1.0,547_546_545_544_541_540_539_536_535_530_529_521_517_511_504_503_502_501_500_496_494_489_486_484_481_478_476_475_474_472_469_468_466_463_462_459_457_456_447_445_442_440_438_436_434_432_430_427_426_425_424_420_419_407_357,109_111_113_115_116_117_118_120_123_127_133_137_138_144_147_151_152_153_154_156_161_164_165_168_171_176_178_179_181_182_185_186_187_188_190_193_194_195_197_198_200_201_202_204_205_206_210_216_217_218_219_220_221_224_225,1.10748131368657_0.477560619073366_0.61943790155299_0.936722317939197_1.23265309823133_0.922820059628707_0.797218416123764_1.08653233890429_1.14296907549757_0.297247150879341_0.919984606000077_0.785388283201011_0.605382287918768_2.02115463812731_0.780891830568584_0.649434926293204_0.850702287376462_0.779276247850549_1.20769105433105_0.395844867767022_0.752619834441705_0.741341527159933_0.894559051476865_0.879209842794223_0.566261818737127_1.0411414179972_0.92015348787428_1.05556971361749_0.823959216501083_0.957388591946459_1.42425374968623_0.628635670252658_0.955812628548137_0.884938059780237_0.971807368068853_0.667153636807186_0.934885216181689_1.45273353812663_1.8043843835356_1.08431683975597_0.980465271646802_0.661142124064052_0.739758740097771_1.00079051597378_1.30694006717663_1.09112167279646_0.870390978949992_1.0045792078788_0.809015441144807_0.74577728708372_1.13820227750262_0.967401682462551_1.03810631375018_1.17128051894931_0.877144603162,0.2879581151832461,0.4700854700854701,0,0,0
15,14,4,556,683,224,337,0.00,54,0.8577002095556805,0.9656015337580978,0.7962962962962963,0.9444444444444444,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,556_557_564_568_570_571_572_576_585_586_590_595_597_598_599_600_607_608_610_613_614_615_616_619_621_623_625_626_629_630_632_633_634_637_638_643_644_645_648_649_650_651_654_658_659_661_662_664_668_671_673_675_681_683,224_225_232_234_238_240_243_247_255_257_258_259_260_261_262_263_266_267_269_270_272_276_277_279_282_284_285_286_287_288_289_292_293_297_298_302_303_304_305_306_307_309_311_316_318_319_320_321_322_324_328_332_334_337,1.02678177569967_0.661137857167335_0.991597201425248_0.831923893121676_1.09089819970397_0.718265741101758_0.553334500935536_0.857344422052711_1.52290330101725_1.63801729910826_1.08891321781591_1.03419823101932_2.01241511876244_2.80350849254637_1.55616429385797_0.80794298286512_0.734553411297675_0.85805599705865_0.86227399882342_0.743223236177014_0.691708046197854_1.23783445212111_1.17905554507935_1.31586605582312_0.845786153741852_0.833589549125421_0.852298312294379_0.539856072983825_0.925710422601397_0.508719059676765_1.05222593003961_0.981610011735715_0.391607312044587_1.00804619812246_0.490755286095041_1.27899707345425_1.40048084048531_0.63337988381245_1.00399554236239_0.564554458321643_0.739878490822975_0.785881557476435_0.703201895370441_0.544281147456943_0.825397376098036_0.589104212640611_1.04256985442022_1.36316018957535_0.904696631576606_0.775373485423956_1.22613013996881_1.11261905037038_0.683791820927831_0.716867593132852,0.421875,0.47368421052631576,0,0,0
16,14,4,312,488,20,164,0.00,30,0.885425559684093,0.9670553149405262,0.5666666666666667,0.7666666666666667,0.7666666666666667,0.8333333333333334,0.9,0.9,0.9,0.9333333333333333,312_358_360_362_366_369_370_372_375_377_379_383_384_385_387_388_391_395_396_398_402_403_406_408_409_416_417_464_487_488,20_46_48_49_52_55_56_62_67_68_70_73_74_75_78_79_81_82_83_84_90_91_95_97_99_101_102_109_134_164,0.994680114322233_0.969719607928063_1.26507075754124_0.611670086636261_1.12701998513275_1.25418426576213_0.592045596436992_0.823105974088237_1.02257277935494_1.2095952152108_1.18367820755635_0.90129775573364_0.994346048618709_0.751242206981492_2.30636452775377_1.198861352661_0.794707598148631_0.248616262956512_0.551942115769612_0.659302868001544_0.58951721466499_1.26457334557802_0.849802875913272_0.689818992805345_0.700858623642501_0.608021956410007_1.22360124926485_0.869553363634546_1.91374178153868_0.842146718168677,0.1694915254237288,0.20689655172413793,0,0,0
17,14,4,817,664,730,929,0.00,23,0.8000358374833575,0.9191245140610128,0.5454545454545454,0.6818181818181818,0.7727272727272727,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.9090909090909091,1.0,817_815_811_808_803_799_797_792_787_786_785_783_782_781_779_778_776_772_765_763_749_714_664,730_737_739_747_794_802_804_807_811_812_815_818_822_824_827_830_831_833_875_906_926_927_929,0.800798231149976_0.583624712269376_0.638885321378795_0.595982688642113_0.799273443816739_1.6469618002194_0.653632931667204_1.16494328097386_0.589698282771945_0.812377183330546_0.549724795919629_0.516681067390635_1.35363515368067_1.10254941500493_0.835801567800559_0.803110752980306_1.50349364669538_0.786493673048006_-2.0_-2.0_1.88716800109079_-2.0_0.757654331389397,0.14935064935064934,0.115,0,0,0
18,14,4,345,231,1109,1221,0.00,5,0.894149290438716,1.18630000359553,-0.75,-0.75,-0.25,0.0,0.25,0.25,0.75,1.0,345_324_321_281_231,1109_1138_1174_1219_1221,1.95647553173693_-2.0_0.708275188610944_0.894149290438716_-2.0,0.043478260869565216,0.04424778761061947,0,0,0
19,14,4,734,593,235,304,0.00,5,1.7729786658722548,1.5955459956384308,-0.25,0.25,0.25,0.5,0.75,1.0,1.0,1.0,734_693_644_643_593,235_254_302_303_304,0.844652379729824_1.99157427107939_1.65020851111732_1.89574882062719_-2.0,0.035211267605633804,0.07142857142857142,0,0,0
20,14,4,771,643,20,109,0.00,5,1.06187187093693,1.2813302809947924,0.25,0.25,0.75,0.75,0.75,0.75,1.0,1.0,771_751_724_693_643,20_65_89_107_109,1.06187187093693_0.467093520487467_1.86063326683433_2.0890687337105_0.927984013004735,0.03875968992248062,0.05555555555555555,0,0,0
21,14,4,366,448,301,363,0.03,4,0.8986817372522009,1.1420824005003887,0.0,0.25,0.75,0.75,1.0,1.0,1.0,1.0,366_383_430_448,301_331_345_363,0.544723869061783_0.545219027232042_1.25214444727236_2.22624225843537,0.04819277108433735,0.06349206349206349,0,0,0
22,8,17,308,159,544,770,0.00,14,1.078289387394785,1.1594560962174068,0.38461538461538464,0.6923076923076923,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,308_285_284_279_271_270_269_245_229_222_215_212_207_159,544_576_577_584_599_603_616_665_667_674_711_713_733_770,1.29719061271058_1.87766175044796_1.6408540165648_1.04038773397858_1.26931508038149_1.01422545397813_0.616000298714121_1.54627801048632_2.43239484938917_0.706990029912216_0.283515418638423_1.11619104081099_0.727897875608359_0.663483175422556,0.09333333333333334,0.06167400881057269,0,0,0
23,8,17,297,364,258,384,0.00,7,1.14012682604045,1.1484932311436122,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,297_313_338_343_348_351_364,258_298_309_320_332_335_384,1.81969781902324_1.30361463485478_1.26068762796969_1.14012682604045_1.00646260130008_0.959775844048149_0.549087264768897,0.10294117647058823,0.05511811023622047,0,0,0
24,8,17,39,14,106,162,0.00,6,1.194298064260075,1.1127766264101704,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,39_33_31_26_20_14,106_119_123_125_138_162,1.37912761154536_1.16849062238454_1.24559907907997_0.775338844191645_1.22010550613561_0.887998095123897,0.23076923076923078,0.10526315789473684,0,0,0
25,8,17,287,301,785,821,0.02,5,0.932358053884129,0.9524983643845275,0.6,0.8,0.8,1.0,1.0,1.0,1.0,1.0,287_293_296_299_301,785_795_806_820_821,0.953687149050017_0.911028958718241_0.637479638127382_-2.0_1.30779771164247,0.3333333333333333,0.13513513513513514,0,0,0
26,8,17,892,994,490,588,0.01,5,1.31260215768906,1.36938970510284,-0.2,0.0,0.2,0.4,0.6,0.8,0.8,0.8,892_917_922_953_994,490_499_544_566_588,2.40753815407512_1.31260215768906_1.91886860442798_0.755241656125469_0.452697953196571,0.04854368932038835,0.050505050505050504,0,0,0
27,8,17,184,119,483,511,0.00,5,1.0864340522838152,0.9530266921469392,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,184_175_168_165_119,483_490_497_510_511,1.23224499581457_0.406993668205557_1.13646225625132_1.03640584831631_-2.0,0.07575757575757576,0.1724137931034483,0,0,0
28,8,17,90,184,10,110,0.05,4,1.1452057379546146,1.169109393607052,-0.75,-0.5,0.0,0.0,0.25,0.5,1.0,1.0,90_119_156_184,10_30_79_110,1.55362401612442_1.33276608585341_0.957645390055819_0.832402082394559,0.042105263157894736,0.039603960396039604,0,0,0
29,8,17,623,671,490,599,0.11,4,1.164644598867246,1.1993287603165088,0.0,0.0,0.25,0.75,1.0,1.0,1.0,1.0,623_633_652_671,490_530_552_599,1.346848160983_0.820107410529383_0.982441036751492_1.64791843300216,0.08163265306122448,0.03636363636363636,0,0,0
30,8,17,848,919,278,320,0.11,4,1.39314710867466,1.4325501424622886,-0.5,-0.5,0.0,0.0,0.5,0.5,0.75,0.75,848_860_884_919,278_286_295_320,1.12271759558099_0.855147920821084_2.08875843167875_1.66357662176833,0.05555555555555555,0.09302325581395349,0,0,0
31,8,17,929,989,174,306,0.12,4,2.423101981418805,2.5170520656092403,-0.5,-0.5,-0.25,0.25,0.5,0.5,0.5,0.75,929_966_980_989,174_224_258_306,2.21873097427504_1.62305427751449_2.62747298856257_3.59895002208486,0.06557377049180328,0.03007518796992481,0,0,0
32,3,25,341,185,315,373,0.00,5,1.23578091652105,1.570109290881457,-0.5,-0.25,0.0,0.0,0.5,0.75,0.75,0.75,341_301_269_234_185,315_343_364_369_373,1.23570263300333_2.23884432311999_-2.0_1.23578091652105_-2.0,0.03184713375796178,0.0847457627118644,0,0,0
33,7,19,1143,1053,610,662,0.00,23,0.950348338068402,0.9187872961309074,0.6086956521739131,0.9130434782608695,1.0,1.0,1.0,1.0,1.0,1.0,1143_1106_1103_1102_1101_1098_1096_1095_1093_1091_1090_1084_1080_1079_1077_1074_1072_1069_1059_1057_1056_1054_1053,610_631_633_635_636_638_639_640_641_642_643_646_647_650_651_652_653_654_656_659_660_661_662,0.950348338068402_0.851659157785347_1.3928752044157_1.13297054397083_0.655257867974024_0.449886974105622_0.816808738609921_0.598565579891406_1.62667443621598_1.16859928995239_1.06966515098852_0.61258449471199_1.01275815743242_1.0043328642299_0.780175008650303_1.21824489369588_0.997943187191093_0.302792336992877_0.987703754599765_0.854693646191347_0.899240381692822_1.01430908738512_0.734018716259215,0.25274725274725274,0.4339622641509434,0,0,0
34,7,19,1100,1243,461,576,0.00,19,0.905906844206018,1.259690632208401,0.15789473684210525,0.6842105263157895,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.9473684210526315,0.9473684210526315,0.9473684210526315,1100_1129_1151_1152_1158_1166_1168_1176_1181_1185_1190_1192_1199_1207_1210_1217_1219_1232_1243,461_510_518_519_520_522_524_527_530_537_542_544_545_548_549_552_554_562_576,0.899291303774215_0.905906844206018_0.673736254653802_0.714178589761849_1.05564108265617_0.813069733007741_0.764464376494961_2.25606173355092_0.900321412199557_1.06457606521665_0.884236706266768_1.02781374824615_1.03390614430703_0.833091749432523_0.980231497315063_0.526298193188503_2.33679028632654_1.72141660917476_4.5430896821804,0.13194444444444445,0.16379310344827586,0,0,0
35,12,3,653,417,857,987,0.00,22,1.20158390425652,1.1453208671757775,0.19047619047619047,0.6666666666666666,0.7619047619047619,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,653_651_607_577_573_572_569_567_565_557_554_552_549_538_536_509_501_500_498_492_463_417,857_858_875_913_914_915_917_919_921_924_926_927_928_929_930_941_951_954_956_957_984_987,1.20158390425652_0.779995781747786_1.46247758786667_2.29822910742967_1.66460896879987_1.31972018485364_1.40355722639175_1.21049919282125_1.37595169429844_0.90373375112097_1.27418725691101_0.303309218795518_1.1554558013728_0.913653207964972_1.43541627032106_0.719624614654046_0.611366133655594_0.901892843409313_0.945397306663764_0.953485532146616_1.21759262521007_-2.0,0.09282700421940929,0.16793893129770993,0,0,0
36,12,3,866,767,220,322,0.00,14,1.069408997808206,1.0358935043671524,0.23076923076923078,0.6153846153846154,0.6923076923076923,0.8461538461538461,0.9230769230769231,1.0,1.0,1.0,866_864_863_858_856_852_851_849_848_842_839_822_816_767,220_224_225_234_238_248_249_254_256_259_265_306_314_322,0.908280288256674_1.27339347979458_0.897872971797452_0.564189207132066_0.726817652245419_1.18137542674571_0.987018873955002_0.495933595558765_-2.0_1.48786238388789_1.52014442352705_1.15179912166141_1.23603462784381_-2.0,0.14,0.13592233009708737,0,0,0
37,12,3,131,5,674,759,0.00,14,1.123087968386384,1.249477230425379,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,131_95_61_54_50_42_37_35_34_30_22_16_14_5,674_706_717_727_731_741_745_746_747_750_754_755_756_759,1.77662585890145_2.24033325161474_0.985775561184398_1.66600031168847_0.633949391718007_1.52074197874944_1.76722193225256_0.68118006344774_0.509889609415031_0.827344377714379_1.26040037558837_2.11169817239959_0.883570017253584_0.627950324027545,0.11023622047244094,0.16279069767441862,0,0,0
38,12,3,742,789,573,618,0.00,13,1.12365164384896,1.0956820407493064,0.15384615384615385,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,742_743_745_750_763_765_768_769_774_775_778_779_789,573_574_576_580_589_590_595_598_601_602_608_610_618,1.14842493964729_1.4343976929983_1.04206504602383_1.12774325219458_1.74499035266222_1.03752078651724_0.518453615461943_1.19156180263127_0.770068638675094_1.12365164384896_0.879449175094166_0.989786936282653_1.23575264770344,0.2708333333333333,0.2826086956521739,0,0,0
39,12,3,767,577,71,126,0.00,12,1.21018081723941,1.4933114898576811,-0.18181818181818182,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.9090909090909091,1.0,767_724_720_695_668_667_665_648_644_629_627_577,71_95_101_105_113_114_116_118_120_122_124_126,1.86767233148547_2.35363239827458_1.10721769829542_0.944081413790757_1.21018081723941_1.03972077083992_1.43701291880043_1.12776672887588_0.591023599484727_2.20174331218161_2.54637439916629_-2.0,0.06282722513089005,0.21428571428571427,0,0,0
40,12,3,259,105,989,1100,0.00,9,0.782029870209576,0.9716585267259964,0.5,0.75,0.75,0.875,1.0,1.0,1.0,1.0,259_229_224_174_167_165_160_155_105,989_1003_1010_1060_1077_1089_1097_1098_1100,1.32920739466411_0.705088550966035_1.23674631202291_0.223244290752259_1.75652672217551_0.782029870209576_0.590319976232523_0.653594976481725_1.46816864702932,0.05806451612903226,0.08035714285714286,0,0,0
41,12,3,292,380,1100,1172,0.00,9,1.050682404612625,1.1553215361804943,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,1.0,1.0,292_293_335_365_367_368_371_373_380,1100_1102_1152_1157_1158_1160_1163_1164_1172,1.91283954576441_-2.0_0.717276946452106_1.01679539793709_1.11582484518699_0.725158204111489_0.83659996516732_1.08456941128816_1.83350797353639,0.10112359550561797,0.1232876712328767,0,0,0
42,12,3,437,485,190,221,0.00,7,0.985497093668193,1.1445471896737427,0.0,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,1.0,437_452_457_463_476_480_485,190_193_194_201_203_205_221,1.09091777930484_0.99908003152948_-2.0_0.640252690974004_2.29577175174383_0.971914155806906_0.869346728683396,0.14285714285714285,0.21875,0,0,0
43,12,3,360,426,448,529,0.00,7,0.757589407810992,1.1304677885050098,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,360_405_406_417_419_425_426,448_466_467_479_489_527_529,2.88083244312825_0.757589407810992_1.19532007478615_0.741082780132399_0.752620917497183_0.837183740489298_0.748645155690797,0.1044776119402985,0.08536585365853659,0,0,0
44,12,3,310,335,808,867,0.00,6,1.328172271806805,1.5726553878501857,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,310_316_318_326_334_335,808_814_816_827_853_867,2.0101829994561_0.885255689465784_1.61976579664015_1.03657874697346_1.01738518251354_2.86676391205208,0.23076923076923078,0.1,0,0,0
45,12,3,439,350,34,59,0.00,6,1.42915195750648,1.5068431035130498,-0.2,0.2,0.6,0.8,0.8,0.8,1.0,1.0,439_420_395_394_391_350,34_38_50_51_52_59,2.17590569909239_1.02193337587693_1.42915195750648_1.58774466549897_1.31947981959048_-2.0,0.06666666666666667,0.23076923076923078,0,0,0
46,12,3,811,745,970,989,0.00,6,1.00099263718282,0.9885816061867103,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,811_810_799_797_794_745,970_971_983_984_987_989,0.820305128883081_1.00099263718282_1.08792902730302_0.69742228794745_1.33625894961718_-2.0,0.08955223880597014,0.3,0,0,0
47,12,3,1019,934,138,180,0.00,6,1.0826489886483,1.0167168267647888,0.0,0.2,0.4,0.6,0.8,0.8,0.8,0.8,1019_1013_1008_1007_983_934,138_144_150_152_162_180,0.596160127031201_1.10265696785696_1.29457079087533_1.06264100943964_0.676426495816542_1.36784556956906,0.06976744186046512,0.13953488372093023,0,0,0
48,12,3,790,877,1141,1182,0.01,5,1.27222152290974,1.3545362182423994,-0.2,-0.2,0.2,0.4,0.8,0.8,0.8,1.0,790_821_843_862_877,1141_1152_1160_1162_1182,1.47606300491222_0.852552757706068_1.06838004090726_-2.0_2.02114906944405,0.056818181818181816,0.11904761904761904,0,0,0
49,12,3,881,945,322,452,0.00,5,1.09123925970496,1.0876213398494887,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,881_883_905_910_945,322_325_365_413_452,1.32396967202992_0.878585536946659_1.21127881867108_1.09123925970496_0.933033411894824,0.07692307692307693,0.03816793893129771,0,0,0
